booking_id,fraud_label,fraud_reason
B004210,0,legit
B004211,0,legit
B004212,1,new user with risky infra + abnormal velocity
B004213,0,legit
B004214,0,legit
B004215,0,legit
B004216,0,legit
B004217,0,legit
B004218,0,legit
B004219,0,legit
B004220,0,legit
B004221,0,legit
B004222,0,legit
B004223,0,legit
B004224,0,legit
B004225,0,legit
B004226,0,legit
B004227,0,legit
B004228,1,burst/automation pattern in activity
B004229,0,legit
B004230,0,legit
B004231,0,legit
B004232,0,legit
B004233,0,legit
B004234,0,legit
B004235,0,legit
B004236,0,legit
B004237,0,legit
B004238,0,legit
B004239,0,legit
B004240,1,new device/ip + short lead time
B004241,0,legit
B004242,0,legit
B004243,0,legit
B004244,0,legit
B004245,0,legit
B004246,0,legit
B004247,0,legit
B004248,0,legit
B004249,0,legit
B004250,0,legit
B004251,0,legit
B004252,0,legit
B004253,0,legit
B004254,0,legit
B004255,0,legit
B004256,0,legit
B004257,0,legit
B004258,1,new user with risky infra + abnormal velocity
B004259,0,legit
B004260,0,legit
B004261,0,legit
B004262,0,legit
B004263,0,legit
B004264,0,legit
B004265,0,legit
B004266,0,legit
B004267,0,legit
B004268,0,legit
B004269,0,legit
B004270,0,legit
B004271,0,legit
B004272,0,legit
B004273,0,legit
B004274,0,legit
B004275,0,legit
B004276,0,legit
B004277,0,legit
B004278,0,legit
B004279,0,legit
B004280,0,legit
B004281,0,legit
B004282,0,legit
B004283,0,legit
B004284,0,legit
B004285,0,legit
B004286,0,legit
B004287,1,new device/ip + short lead time
B004288,0,legit
B004289,0,legit
B004290,0,legit
B004291,0,legit
B004292,0,legit
B004293,0,legit
B004294,0,legit
B004295,0,legit
B004296,0,legit
B004297,0,legit
B004298,0,legit
B004299,0,legit
B004300,0,legit
B004301,0,legit
B004302,0,legit
B004303,0,legit
B004304,1,credit bustout: high value international + high loss
B004305,0,legit
B004306,0,legit
B004307,0,legit
B004308,0,legit
B004309,0,legit
B004310,0,legit
B004311,0,legit
B004312,0,legit
B004313,0,legit
B004314,0,legit
B004315,0,legit
B004316,0,legit
B004317,0,legit
B004318,0,legit
B004319,0,legit
B004320,0,legit
B004321,0,legit
B004322,0,legit
B004323,0,legit
B004324,0,legit
B004325,0,legit
B004326,0,legit
B004327,0,legit
B004328,0,legit
B004329,1,burst/automation pattern in activity
B004330,0,legit
B004331,0,legit
B004332,0,legit
B004333,0,legit
B004334,0,legit
B004335,0,legit
B004336,0,legit
B004337,0,legit
B004338,0,legit
B004339,0,legit
B004340,0,legit
B004341,0,legit
B004342,0,legit
B004343,0,legit
B004344,0,legit
B004345,0,legit
B004346,0,legit
B004347,0,legit
B004348,0,legit
B004349,0,legit
B004350,0,legit
B004351,0,legit
B004352,0,legit
B004353,0,legit
B004354,0,legit
B004355,0,legit
B004356,0,legit
B004357,0,legit
B004358,0,legit
B004359,0,legit
B004360,0,legit
B004361,1,fraud user suspicious booking pattern
B004362,0,legit
B004363,0,legit
B004364,0,legit
B004365,0,legit
B004366,0,legit
B004367,0,legit
B004368,0,legit
B004369,0,legit
B004370,0,legit
B004371,0,legit
B004372,0,legit
B004373,0,legit
B004374,0,legit
B004375,0,legit
B004376,0,legit
B004377,0,legit
B004378,0,legit
B004379,0,legit
B004380,0,legit
B004381,0,legit
B004382,1,new device/ip + short lead time
B004383,0,legit
B004384,0,legit
B004385,0,legit
B004386,0,legit
B004387,0,legit
B004388,0,legit
B004389,0,legit
B004390,0,legit
B004391,0,legit
B004392,0,legit
B004393,0,legit
B004394,0,legit
B004395,0,legit
B004396,0,legit
B004397,0,legit
B004398,0,legit
B004399,0,legit
B004400,1,shared infra across multiple fraud users
B004401,0,legit
B004402,0,legit
B004403,0,legit
B004404,0,legit
B004405,0,legit
B004406,1,shared infra across multiple fraud users
B004407,0,legit
B004408,1,user has abnormally high cancellation rate
B004409,0,legit
B004410,0,legit
B004411,0,legit
B004412,0,legit
B004413,0,legit
B004414,0,legit
B004415,0,legit
B004416,0,legit
B004417,0,legit
B004418,1,shared infra across multiple fraud users
B004419,0,legit
B004420,0,legit
B004421,1,shared infra across multiple fraud users
B004422,0,legit
B004423,0,legit
B004424,0,legit
B004425,0,legit
B004426,0,legit
B004427,0,legit
B004428,0,legit
B004429,0,legit
B004430,1,credit bustout: high value international + high loss
B004431,0,legit
B004432,0,legit
B004433,0,legit
B004434,0,legit
B004435,0,legit
B004436,0,legit
B004437,0,legit
B004438,0,legit
B004439,0,legit
B004440,0,legit
B004441,0,legit
B004442,0,legit
B004443,0,legit
B004444,0,legit
B004445,0,legit
B004446,1,new user with risky infra + abnormal velocity
B004447,0,legit
B004448,0,legit
B004449,0,legit
B004450,0,legit
B004451,0,legit
B004452,0,legit
B004453,0,legit
B004454,0,legit
B004455,1,shared infra across multiple fraud users
B004456,0,legit
B004457,0,legit
B004458,0,legit
B004459,0,legit
B004460,0,legit
B004461,0,legit
B004462,0,legit
B004463,0,legit
B004464,0,legit
B004465,0,legit
B004466,0,legit
B004467,1,burst/automation pattern in activity
B004468,0,legit
B004469,0,legit
B004470,0,legit
B004471,0,legit
B004472,0,legit
B004473,0,legit
B004474,0,legit
B004475,0,legit
B004476,1,credit bustout: high value international + high loss
B004477,0,legit
B004478,0,legit
B004479,0,legit
B004480,0,legit
B004481,0,legit
B004482,0,legit
B004483,0,legit
B004484,0,legit
B004485,0,legit
B004486,0,legit
B004487,0,legit
B004488,0,legit
B004489,0,legit
B004490,0,legit
B004491,0,legit
B004492,0,legit
B004493,0,legit
B004494,0,legit
B004495,0,legit
B004496,0,legit
B004497,0,legit
B004498,0,legit
B004499,0,legit
B004500,0,legit
B004501,0,legit
B004502,0,legit
B004503,0,legit
B004504,0,legit
B004505,0,legit
B004506,0,legit
B004507,0,legit
B004508,0,legit
B004509,0,legit
B004510,0,legit
B004511,1,credit bustout: high value international + high loss
B004512,0,legit
B004513,0,legit
B004514,0,legit
B004515,0,legit
B004516,0,legit
B004517,0,legit
B004518,0,legit
B004519,0,legit
B004520,0,legit
B004521,0,legit
B004522,0,legit
B004523,0,legit
B004524,0,legit
B004525,0,legit
B004526,0,legit
B004527,0,legit
B004528,0,legit
B004529,0,legit
B004530,0,legit
B004531,0,legit
B004532,0,legit
B004533,0,legit
B004534,0,legit
B004535,0,legit
B004536,0,legit
B004537,0,legit
B004538,0,legit
B004539,1,burst/automation pattern in activity
B004540,0,legit
B004541,0,legit
B004542,0,legit
B004543,1,user has abnormally high cancellation rate
B004544,0,legit
B004545,0,legit
B004546,0,legit
B004547,0,legit
B004548,0,legit
B004549,0,legit
B004550,0,legit
B004551,0,legit
B004552,0,legit
B004553,0,legit
B004554,0,legit
B004555,0,legit
B004556,0,legit
B004557,0,legit
B004558,0,legit
B004559,0,legit
B004560,0,legit
B004561,0,legit
B004562,0,legit
B004563,0,legit
B004564,0,legit
B004565,0,legit
B004566,0,legit
B004567,0,legit
B004568,0,legit
B004569,0,legit
B004570,0,legit
B004571,0,legit
B004572,0,legit
B004573,0,legit
B004574,0,legit
B004575,0,legit
B004576,0,legit
B004577,0,legit
B004578,0,legit
B004579,0,legit
B004580,0,legit
B004581,0,legit
B004582,0,legit
B004583,0,legit
B004584,0,legit
B004585,0,legit
B004586,0,legit
B004587,0,legit
B004588,0,legit
B004589,0,legit
B004590,0,legit
B004591,0,legit
B004592,0,legit
B004593,0,legit
B004594,0,legit
B004595,1,credit bustout: high value international + high loss
B004596,0,legit
B004597,0,legit
B004598,0,legit
B004599,0,legit
B004600,0,legit
B004601,0,legit
B004602,0,legit
B004603,0,legit
B004604,0,legit
B004605,0,legit
B004606,0,legit
B004607,0,legit
B004608,0,legit
B004609,0,legit
B004610,0,legit
B004611,0,legit
B004612,0,legit
B004613,0,legit
B004614,0,legit
B004615,0,legit
B004616,0,legit
B004617,0,legit
B004618,1,burst/automation pattern in activity
B004619,0,legit
B004620,0,legit
B004621,0,legit
B004622,0,legit
B004623,0,legit
B004624,0,legit
B004625,0,legit
B004626,0,legit
B004627,0,legit
B004628,0,legit
B004629,0,legit
B004630,0,legit
B004631,0,legit
B004632,0,legit
B004633,0,legit
B004634,0,legit
B004635,0,legit
B004636,0,legit
B004637,0,legit
B004638,0,legit
B004639,0,legit
B004640,1,new user with risky infra + abnormal velocity
B004641,0,legit
B004642,0,legit
B004643,0,legit
B004644,0,legit
B004645,0,legit
B004646,0,legit
B004647,0,legit
B004648,0,legit
B004649,0,legit
B004650,0,legit
B004651,0,legit
B004652,0,legit
B004653,0,legit
B004654,0,legit
B004655,0,legit
B004656,0,legit
B004657,0,legit
B004658,0,legit
B004659,0,legit
B004660,0,legit
B004661,0,legit
B004662,0,legit
B004663,0,legit
B004664,0,legit
B004665,0,legit
B004666,1,burst/automation pattern in activity
B004667,0,legit
B004668,0,legit
B004669,0,legit
B004670,0,legit
B004671,0,legit
B004672,0,legit
B004673,0,legit
B004674,0,legit
B004675,0,legit
B004676,0,legit
B004677,0,legit
B004678,0,legit
B004679,0,legit
B004680,0,legit
B004681,0,legit
B004682,0,legit
B004683,0,legit
B004684,0,legit
B004685,0,legit
B004686,0,legit
B004687,0,legit
B004688,0,legit
B004689,0,legit
B004690,0,legit
B004691,0,legit
B004692,0,legit
B004693,0,legit
B004694,0,legit
B004695,0,legit
B004696,0,legit
B004697,1,credit bustout: high value international + high loss
B004698,0,legit
B004699,0,legit
B004700,0,legit
B004701,0,legit
B004702,0,legit
B004703,0,legit
B004704,1,new user with risky infra + abnormal velocity
B004705,0,legit
B004706,0,legit
B004707,0,legit
B004708,0,legit
B004709,0,legit
B004710,0,legit
B004711,0,legit
B004712,0,legit
B004713,0,legit
B004714,0,legit
B004715,0,legit
B004716,0,legit
B004717,0,legit
B004718,0,legit
B004719,1,shared infra across multiple fraud users
B004720,0,legit
B004721,0,legit
B004722,0,legit
B004723,0,legit
B004724,0,legit
B004725,0,legit
B004726,0,legit
B004727,0,legit
B004728,1,new device/ip + short lead time
B004729,0,legit
B004730,0,legit
B004731,0,legit
B004732,0,legit
B004733,0,legit
B004734,0,legit
B004735,0,legit
B004736,0,legit
B004737,0,legit
B004738,0,legit
B004739,1,user has abnormally high cancellation rate
B004740,0,legit
B004741,0,legit
B004742,0,legit
B004743,0,legit
B004744,0,legit
B004745,1,shared infra across multiple fraud users
B004746,0,legit
B004747,1,credit bustout: high value international + high loss
B004748,0,legit
B004749,0,legit
B004750,0,legit
B004751,0,legit
B004752,0,legit
B004753,0,legit
B004754,0,legit
B004755,0,legit
B004756,1,new device/ip + short lead time
B004757,0,legit
B004758,0,legit
B004759,0,legit
B004760,0,legit
B004761,0,legit
B004762,0,legit
B004763,0,legit
B004764,0,legit
B004765,0,legit
B004766,0,legit
B004767,0,legit
B004768,0,legit
B004769,0,legit
B004770,0,legit
B004771,0,legit
B004772,0,legit
B004773,0,legit
B004774,0,legit
B004775,1,burst/automation pattern in activity
B004776,0,legit
B004777,0,legit
B004778,0,legit
B004779,0,legit
B004780,0,legit
B004781,0,legit
B004782,1,user has abnormally high cancellation rate
B004783,0,legit
B004784,0,legit
B004785,0,legit
B004786,1,new user with risky infra + abnormal velocity
B004787,0,legit
B004788,0,legit
B004789,0,legit
B004790,0,legit
B004791,1,shared infra across multiple fraud users
B004792,0,legit
B004793,0,legit
B004794,0,legit
B004795,0,legit
B004796,0,legit
B004797,0,legit
B004798,0,legit
B004799,1,new user with risky infra + abnormal velocity
B004800,0,legit
B004801,1,shared infra across multiple fraud users
B004802,0,legit
B004803,0,legit
B004804,0,legit
B004805,0,legit
B004806,0,legit
B004807,0,legit
B004808,0,legit
B004809,0,legit
B004810,0,legit
B004811,0,legit
B004812,0,legit
B004813,0,legit
B004814,0,legit
B004815,0,legit
B004816,0,legit
B004817,0,legit
B004818,0,legit
B004819,0,legit
B004820,0,legit
B004821,0,legit
B004822,0,legit
B004823,0,legit
B004824,0,legit
B004825,0,legit
B004826,0,legit
B004827,0,legit
B004828,0,legit
B004829,0,legit
B004830,1,new device/ip + short lead time
B004831,0,legit
B004832,0,legit
B004833,1,shared infra across multiple fraud users
B004834,0,legit
B004835,0,legit
B004836,0,legit
B004837,0,legit
B004838,0,legit
B004839,0,legit
B004840,0,legit
B004841,0,legit
B004842,0,legit
B004843,0,legit
B004844,0,legit
B004845,0,legit
B004846,0,legit
B004847,0,legit
B004848,0,legit
B004849,0,legit
B004850,0,legit
B004851,0,legit
B004852,0,legit
B004853,0,legit
B004854,0,legit
B004855,0,legit
B004856,0,legit
B004857,0,legit
B004858,0,legit
B004859,0,legit
B004860,0,legit
B004861,0,legit
B004862,0,legit
B004863,0,legit
B004864,0,legit
B004865,0,legit
B004866,0,legit
B004867,1,new device/ip + short lead time
B004868,0,legit
B004869,0,legit
B004870,0,legit
B004871,0,legit
B004872,0,legit
B004873,0,legit
B004874,0,legit
B004875,0,legit
B004876,0,legit
B004877,0,legit
B004878,0,legit
B004879,0,legit
B004880,0,legit
B004881,0,legit
B004882,0,legit
B004883,0,legit
B004884,0,legit
B004885,0,legit
B004886,0,legit
B004887,0,legit
B004888,0,legit
B004889,1,new device/ip + short lead time
B004890,0,legit
B004891,0,legit
B004892,0,legit
B004893,0,legit
B004894,0,legit
B004895,0,legit
B004896,0,legit
B004897,0,legit
B004898,0,legit
B004899,0,legit
B004900,0,legit
B004901,1,user has abnormally high cancellation rate
B004902,0,legit
B004903,0,legit
B004904,0,legit
B004905,0,legit
B004906,0,legit
B004907,0,legit
B004908,0,legit
B004909,0,legit
B004910,0,legit
B004911,0,legit
B004912,0,legit
B004913,0,legit
B004914,0,legit
B004915,0,legit
B004916,0,legit
B004917,0,legit
B004918,0,legit
B004919,0,legit
B004920,0,legit
B004921,0,legit
B004922,1,new user with risky infra + abnormal velocity
B004923,1,shared infra across multiple fraud users
B004924,0,legit
B004925,1,new user with risky infra + abnormal velocity
B004926,0,legit
B004927,0,legit
B004928,0,legit
B004929,0,legit
B004930,0,legit
B004931,0,legit
B004932,0,legit
B004933,0,legit
B004934,1,credit bustout: high value international + high loss
B004935,0,legit
B004936,0,legit
B004937,0,legit
B004938,0,legit
B004939,0,legit
B004940,0,legit
B004941,0,legit
B004942,0,legit
B004943,0,legit
B004944,0,legit
B004945,0,legit
B004946,0,legit
B004947,0,legit
B004948,0,legit
B004949,0,legit
B004950,0,legit
B004951,0,legit
B004952,1,credit bustout: high value international + high loss
B004953,0,legit
B004954,0,legit
B004955,0,legit
B004956,0,legit
B004957,0,legit
B004958,0,legit
B004959,0,legit
B004960,0,legit
B004961,0,legit
B004962,0,legit
B004963,0,legit
B004964,1,burst/automation pattern in activity
B004965,0,legit
B004966,1,new device/ip + short lead time
B004967,0,legit
B004968,0,legit
B004969,0,legit
B004970,0,legit
B004971,0,legit
B004972,0,legit
B004973,0,legit
B004974,0,legit
B004975,0,legit
B004976,0,legit
B004977,0,legit
B004978,0,legit
B004979,0,legit
B004980,0,legit
B004981,0,legit
B004982,1,new device/ip + short lead time
B004983,0,legit
B004984,0,legit
B004985,0,legit
B004986,0,legit
B004987,0,legit
B004988,0,legit
B004989,0,legit
B004990,0,legit
B004991,0,legit
B004992,0,legit
B004993,0,legit
B004994,1,new user with risky infra + abnormal velocity
B004995,0,legit
B004996,0,legit
B004997,1,new device/ip + short lead time
B004998,0,legit
B004999,0,legit
B005000,0,legit
B005001,0,legit
B005002,0,legit
B005003,0,legit
B005004,0,legit
B005005,0,legit
B005006,0,legit
B005007,0,legit
B005008,0,legit
B005009,0,legit
B005010,0,legit
B005011,0,legit
B005012,0,legit
B005013,0,legit
B005014,0,legit
B005015,0,legit
B005016,0,legit
B005017,0,legit
B005018,0,legit
B005019,0,legit
B005020,0,legit
B005021,0,legit
B005022,1,credit bustout: high value international + high loss
B005023,0,legit
B005024,0,legit
B005025,0,legit
B005026,0,legit
B005027,0,legit
B005028,0,legit
B005029,0,legit
B005030,0,legit
B005031,0,legit
B005032,0,legit
B005033,0,legit
B005034,1,shared infra across multiple fraud users
B005035,0,legit
B005036,0,legit
B005037,0,legit
B005038,0,legit
B005039,0,legit
B005040,0,legit
B005041,0,legit
B005042,0,legit
B005043,0,legit
B005044,0,legit
B005045,1,credit bustout: high value international + high loss
B005046,0,legit
B005047,0,legit
B005048,0,legit
B005049,0,legit
B005050,0,legit
B005051,0,legit
B005052,0,legit
B005053,0,legit
B005054,0,legit
B005055,0,legit
B005056,0,legit
B005057,0,legit
B005058,0,legit
B005059,0,legit
B005060,0,legit
B005061,0,legit
B005062,0,legit
B005063,0,legit
B005064,0,legit
B005065,0,legit
B005066,0,legit
B005067,0,legit
B005068,0,legit
B005069,1,new device/ip + short lead time
B005070,0,legit
B005071,0,legit
B005072,0,legit
B005073,0,legit
B005074,0,legit
B005075,1,user has abnormally high cancellation rate
B005076,0,legit
B005077,0,legit
B005078,0,legit
B005079,0,legit
B005080,0,legit
B005081,1,new device/ip + short lead time
B005082,0,legit
B005083,0,legit
B005084,0,legit
B005085,1,new device/ip + short lead time
B005086,0,legit
B005087,0,legit
B005088,0,legit
B005089,0,legit
B005090,0,legit
B005091,0,legit
B005092,0,legit
B005093,0,legit
B005094,0,legit
B005095,0,legit
B005096,0,legit
B005097,0,legit
B005098,0,legit
B005099,0,legit
B005100,0,legit
B005101,0,legit
B005102,0,legit
B005103,0,legit
B005104,0,legit
B005105,1,new device/ip + short lead time
B005106,0,legit
B005107,0,legit
B005108,0,legit
B005109,0,legit
B005110,0,legit
B005111,0,legit
B005112,0,legit
B005113,0,legit
B005114,0,legit
B005115,0,legit
B005116,0,legit
B005117,0,legit
B005118,0,legit
B005119,0,legit
B005120,0,legit
B005121,0,legit
B005122,0,legit
B005123,0,legit
B005124,0,legit
B005125,1,credit bustout: high value international + high loss
B005126,1,fraud user suspicious booking pattern
B005127,0,legit
B005128,0,legit
B005129,0,legit
B005130,0,legit
B005131,0,legit
B005132,1,new user with risky infra + abnormal velocity
B005133,0,legit
B005134,1,user has abnormally high cancellation rate
B005135,0,legit
B005136,0,legit
B005137,0,legit
B005138,0,legit
B005139,0,legit
B005140,0,legit
B005141,0,legit
B005142,0,legit
B005143,0,legit
B005144,1,shared infra across multiple fraud users
B005145,0,legit
B005146,0,legit
B005147,1,credit bustout: high value international + high loss
B005148,0,legit
B005149,1,new device/ip + short lead time
B005150,0,legit
B005151,0,legit
B005152,0,legit
B005153,0,legit
B005154,0,legit
B005155,0,legit
B005156,1,new user with risky infra + abnormal velocity
B005157,0,legit
B005158,0,legit
B005159,0,legit
B005160,1,new user with risky infra + abnormal velocity
B005161,0,legit
B005162,0,legit
B005163,0,legit
B005164,0,legit
B005165,0,legit
B005166,0,legit
B005167,0,legit
B005168,0,legit
B005169,0,legit
B005170,0,legit
B005171,0,legit
B005172,0,legit
B005173,0,legit
B005174,1,burst/automation pattern in activity
B005175,0,legit
B005176,0,legit
B005177,0,legit
B005178,0,legit
B005179,0,legit
B005180,0,legit
B005181,0,legit
B005182,0,legit
B005183,0,legit
B005184,0,legit
B005185,0,legit
B005186,0,legit
B005187,0,legit
B005188,0,legit
B005189,0,legit
B005190,0,legit
B005191,0,legit
B005192,0,legit
B005193,0,legit
B005194,0,legit
B005195,0,legit
B005196,0,legit
B005197,0,legit
B005198,0,legit
B005199,0,legit
B005200,0,legit
B005201,0,legit
B005202,1,user has abnormally high cancellation rate
B005203,0,legit
B005204,0,legit
B005205,0,legit
B005206,0,legit
B005207,0,legit
B005208,0,legit
B005209,0,legit
B005210,0,legit
B005211,1,new user with risky infra + abnormal velocity
B005212,0,legit
B005213,0,legit
B005214,0,legit
B005215,0,legit
B005216,0,legit
B005217,0,legit
B005218,0,legit
B005219,0,legit
B005220,0,legit
B005221,0,legit
B005222,0,legit
B005223,1,burst/automation pattern in activity
B005224,0,legit
B005225,0,legit
B005226,0,legit
B005227,1,credit bustout: high value international + high loss
B005228,0,legit
B005229,1,new device/ip + short lead time
B005230,0,legit
B005231,0,legit
B005232,0,legit
B005233,0,legit
B005234,1,new device/ip + short lead time
B005235,0,legit
B005236,0,legit
B005237,0,legit
B005238,0,legit
B005239,0,legit
B005240,0,legit
B005241,0,legit
B005242,0,legit
B005243,0,legit
B005244,0,legit
B005245,0,legit
B005246,0,legit
B005247,0,legit
B005248,1,burst/automation pattern in activity
B005249,0,legit
B005250,0,legit
B005251,0,legit
B005252,0,legit
B005253,0,legit
B005254,0,legit
B005255,0,legit
B005256,0,legit
B005257,1,user has abnormally high cancellation rate
B005258,0,legit
B005259,0,legit
B005260,0,legit
B005261,0,legit
B005262,1,new user with risky infra + abnormal velocity
B005263,0,legit
B005264,0,legit
B005265,0,legit
B005266,0,legit
B005267,0,legit
B005268,0,legit
B005269,0,legit
B005270,1,burst/automation pattern in activity
B005271,0,legit
B005272,0,legit
B005273,0,legit
B005274,0,legit
B005275,0,legit
B005276,0,legit
B005277,1,new device/ip + short lead time
B005278,0,legit
B005279,0,legit
B005280,0,legit
B005281,0,legit
B005282,0,legit
B005283,0,legit
B005284,0,legit
B005285,0,legit
B005286,0,legit
B005287,0,legit
B005288,0,legit
B005289,0,legit
B005290,0,legit
B005291,0,legit
B005292,0,legit
B005293,1,burst/automation pattern in activity
B005294,0,legit
B005295,0,legit
B005296,1,new user with risky infra + abnormal velocity
B005297,0,legit
B005298,0,legit
B005299,0,legit
B005300,1,new user with risky infra + abnormal velocity
B005301,0,legit
B005302,0,legit
B005303,0,legit
B005304,1,new device/ip + short lead time
B005305,0,legit
B005306,0,legit
B005307,0,legit
B005308,0,legit
B005309,0,legit
B005310,0,legit
B005311,0,legit
B005312,0,legit
B005313,0,legit
B005314,0,legit
B005315,0,legit
B005316,0,legit
B005317,0,legit
B005318,0,legit
B005319,0,legit
B005320,0,legit
B005321,0,legit
B005322,1,new user with risky infra + abnormal velocity
B005323,0,legit
B005324,1,new user with risky infra + abnormal velocity
B005325,0,legit
B005326,1,shared infra across multiple fraud users
B005327,0,legit
B005328,0,legit
B005329,0,legit
B005330,0,legit
B005331,1,new device/ip + short lead time
B005332,0,legit
B005333,0,legit
B005334,0,legit
B005335,0,legit
B005336,0,legit
B005337,0,legit
B005338,0,legit
B005339,1,user has abnormally high cancellation rate
B005340,0,legit
B005341,0,legit
B005342,0,legit
B005343,0,legit
B005344,0,legit
B005345,0,legit
B005346,0,legit
B005347,0,legit
B005348,0,legit
B005349,1,user has abnormally high cancellation rate
B005350,0,legit
B005351,0,legit
B005352,0,legit
B005353,0,legit
B005354,0,legit
B005355,0,legit
B005356,0,legit
B005357,1,credit bustout: high value international + high loss
B005358,0,legit
B005359,0,legit
B005360,0,legit
B005361,0,legit
B005362,0,legit
B005363,0,legit
B005364,0,legit
B005365,0,legit
B005366,0,legit
B005367,0,legit
B005368,0,legit
B005369,0,legit
B005370,0,legit
B005371,0,legit
B005372,0,legit
B005373,0,legit
B005374,0,legit
B005375,0,legit
B005376,0,legit
B005377,0,legit
B005378,0,legit
B005379,0,legit
B005380,0,legit
B005381,0,legit
B005382,0,legit
B005383,0,legit
B005384,0,legit
B005385,0,legit
B005386,0,legit
B005387,1,shared infra across multiple fraud users
B005388,0,legit
B005389,1,burst/automation pattern in activity
B005390,0,legit
B005391,0,legit
B005392,0,legit
B005393,0,legit
B005394,0,legit
B005395,0,legit
B005396,0,legit
B005397,0,legit
B005398,0,legit
B005399,0,legit
B005400,0,legit
B005401,0,legit
B005402,0,legit
B005403,0,legit
B005404,0,legit
B005405,0,legit
B005406,0,legit
B005407,0,legit
B005408,0,legit
B005409,0,legit
B005410,0,legit
B005411,0,legit
B005412,0,legit
B005413,0,legit
B005414,0,legit
B005415,0,legit
B005416,0,legit
B005417,0,legit
B005418,0,legit
B005419,0,legit
B005420,0,legit
B005421,0,legit
B005422,0,legit
B005423,0,legit
B005424,0,legit
B005425,0,legit
B005426,0,legit
B005427,0,legit
B005428,0,legit
B005429,0,legit
B005430,0,legit
B005431,0,legit
B005432,0,legit
B005433,0,legit
B005434,0,legit
B005435,0,legit
B005436,0,legit
B005437,0,legit
B005438,0,legit
B005439,0,legit
B005440,0,legit
B005441,0,legit
B005442,0,legit
B005443,0,legit
B005444,0,legit
B005445,0,legit
B005446,0,legit
B005447,0,legit
B005448,0,legit
B005449,0,legit
B005450,0,legit
B005451,1,burst/automation pattern in activity
B005452,0,legit
B005453,0,legit
B005454,0,legit
B005455,0,legit
B005456,0,legit
B005457,0,legit
B005458,0,legit
B005459,0,legit
B005460,0,legit
B005461,0,legit
B005462,0,legit
B005463,0,legit
B005464,0,legit
B005465,0,legit
B005466,0,legit
B005467,0,legit
B005468,0,legit
B005469,0,legit
B005470,0,legit
B005471,0,legit
B005472,0,legit
B005473,0,legit
B005474,0,legit
B005475,0,legit
B005476,0,legit
B005477,0,legit
B005478,0,legit
B005479,0,legit
B005480,0,legit
B005481,0,legit
B005482,0,legit
B005483,0,legit
B005484,0,legit
B005485,0,legit
B005486,0,legit
B005487,0,legit
B005488,0,legit
B005489,0,legit
B005490,0,legit
B005491,1,new user with risky infra + abnormal velocity
B005492,0,legit
B005493,0,legit
B005494,0,legit
B005495,0,legit
B005496,0,legit
B005497,0,legit
B005498,0,legit
B005499,0,legit
B005500,0,legit
B005501,0,legit
B005502,1,new device/ip + short lead time
B005503,0,legit
B005504,0,legit
B005505,1,new user with risky infra + abnormal velocity
B005506,0,legit
B005507,0,legit
B005508,0,legit
B005509,0,legit
B005510,0,legit
B005511,0,legit
B005512,0,legit
B005513,0,legit
B005514,0,legit
B005515,0,legit
B005516,0,legit
B005517,0,legit
B005518,0,legit
B005519,0,legit
B005520,0,legit
B005521,0,legit
B005522,0,legit
B005523,0,legit
B005524,0,legit
B005525,0,legit
B005526,0,legit
B005527,0,legit
B005528,0,legit
B005529,0,legit
B005530,0,legit
B005531,0,legit
B005532,0,legit
B005533,0,legit
B005534,0,legit
B005535,0,legit
B005536,0,legit
B005537,0,legit
B005538,0,legit
B005539,0,legit
B005540,0,legit
B005541,0,legit
B005542,0,legit
B005543,0,legit
B005544,0,legit
B005545,0,legit
B005546,0,legit
B005547,0,legit
B005548,0,legit
B005549,0,legit
B005550,0,legit
B005551,0,legit
B005552,0,legit
B005553,0,legit
B005554,0,legit
B005555,0,legit
B005556,0,legit
B005557,0,legit
B005558,0,legit
B005559,0,legit
B005560,0,legit
B005561,0,legit
B005562,0,legit
B005563,0,legit
B005564,0,legit
B005565,0,legit
B005566,0,legit
B005567,0,legit
B005568,0,legit
B005569,0,legit
B005570,0,legit
B005571,0,legit
B005572,0,legit
B005573,0,legit
B005574,0,legit
B005575,0,legit
B005576,0,legit
B005577,0,legit
B005578,0,legit
B005579,0,legit
B005580,0,legit
B005581,0,legit
B005582,0,legit
B005583,0,legit
B005584,0,legit
B005585,0,legit
B005586,1,user has abnormally high cancellation rate
B005587,0,legit
B005588,0,legit
B005589,0,legit
B005590,1,burst/automation pattern in activity
B005591,0,legit
B005592,0,legit
B005593,1,burst/automation pattern in activity
B005594,0,legit
B005595,1,new user with risky infra + abnormal velocity
B005596,0,legit
B005597,0,legit
B005598,0,legit
B005599,0,legit
B005600,0,legit
B005601,0,legit
B005602,0,legit
B005603,0,legit
B005604,0,legit
B005605,0,legit
B005606,0,legit
B005607,0,legit
B005608,0,legit
B005609,0,legit
B005610,0,legit
B005611,0,legit
B005612,0,legit
B005613,0,legit
B005614,0,legit
B005615,0,legit
B005616,0,legit
B005617,0,legit
B005618,1,shared infra across multiple fraud users
B005619,0,legit
B005620,0,legit
B005621,0,legit
B005622,0,legit
B005623,0,legit
B005624,0,legit
B005625,0,legit
B005626,1,burst/automation pattern in activity
B005627,1,new device/ip + short lead time
B005628,0,legit
B005629,0,legit
B005630,0,legit
B005631,0,legit
B005632,0,legit
B005633,0,legit
B005634,0,legit
B005635,0,legit
B005636,1,burst/automation pattern in activity
B005637,0,legit
B005638,0,legit
