booking_id,booking_ts,agency_id,user_id,product_type,route_type,origin_country,dest_country,lead_time_days,booking_value,passengers_count,payment_method,booking_status
B005779,2025-08-24 10:54:00,A0199,U00472,hotel,domestic,SG,SG,4,240.41,1,credit_line,confirmed
B005780,2025-01-24 21:27:00,A0146,U00134,package,domestic,IN,IN,1,89.55,1,bank,confirmed
B005781,2025-05-27 05:50:00,A0022,U00379,hotel,domestic,US,US,15,143.74,2,card,confirmed
B005782,2025-11-01 18:28:00,A0188,U00638,flight,domestic,IN,IN,13,67.15,3,bank,confirmed
B005783,2025-07-09 08:19:00,A0014,U00671,flight,domestic,AE,AE,17,315.84,1,credit_line,confirmed
B005784,2025-09-09 21:22:00,A0039,U00761,flight,domestic,UK,UK,6,203.18,1,credit_line,confirmed
B005785,2025-04-09 13:02:00,A0014,U00138,hotel,domestic,IN,IN,13,182.14,2,credit_line,confirmed
B005786,2025-08-13 03:35:00,A0107,U00724,flight,international,UK,DE,18,528.11,9,credit_line,confirmed
B005787,2025-09-10 00:48:00,A0184,U00218,flight,domestic,IN,IN,12,141.16,3,credit_line,confirmed
B005788,2025-03-29 03:36:00,A0153,U00485,hotel,international,IN,TH,45,2000.91,1,credit_line,confirmed
B005789,2025-06-08 10:50:00,A0169,U00514,flight,domestic,IN,IN,2,169.82,1,credit_line,confirmed
B005790,2025-10-11 00:24:00,A0131,U00145,flight,international,US,TH,3,950.13,4,bank,confirmed
B005791,2025-10-09 20:55:00,A0156,U00375,flight,domestic,US,US,19,500.79,4,credit_line,confirmed
B005792,2025-09-27 16:50:00,A0148,U00737,flight,domestic,IN,IN,4,82.55,2,card,confirmed
B005793,2025-06-08 22:05:00,A0115,U00307,flight,international,IN,FR,75,881.4,1,card,confirmed
B005794,2025-08-03 11:20:00,A0102,U00513,flight,domestic,IN,IN,1,126.33,4,credit_line,confirmed
B005795,2025-01-27 23:52:00,A0148,U00737,hotel,domestic,AE,AE,1,271.55,2,card,confirmed
B005796,2025-10-20 15:46:00,A0119,U00551,flight,domestic,US,US,18,232.3,4,card,confirmed
B005797,2025-02-01 17:33:00,A0058,U00579,flight,domestic,US,US,15,191.27,1,credit_line,confirmed
B005798,2025-08-18 21:41:00,A0064,U00720,hotel,international,UK,SG,63,648.35,2,credit_line,confirmed
B005799,2025-09-09 17:52:00,A0025,U00593,hotel,international,AE,UK,74,1580.67,2,credit_line,confirmed
B005800,2025-12-12 21:49:00,A0056,U00310,hotel,international,IN,US,25,398.91,2,credit_line,confirmed
B005801,2025-06-06 13:29:00,A0072,U00567,package,international,IN,UK,71,1064.24,9,credit_line,confirmed
B005802,2025-04-07 04:39:00,A0164,U00399,hotel,domestic,AE,AE,14,144.94,4,credit_line,confirmed
B005803,2025-11-29 17:20:00,A0122,U00008,flight,domestic,AE,AE,18,323.32,5,credit_line,confirmed
B005804,2025-04-16 02:23:00,A0168,U00148,hotel,international,UK,IN,81,1939.17,1,credit_line,confirmed
B005805,2025-11-15 19:31:00,A0193,U00391,flight,domestic,IN,IN,7,271.28,2,credit_line,confirmed
B005806,2025-07-20 06:05:00,A0188,U00586,flight,domestic,IN,IN,4,217.67,1,credit_line,confirmed
B005807,2025-06-29 07:00:00,A0189,U00088,flight,domestic,IN,IN,4,399.28,10,credit_line,confirmed
B005808,2025-09-04 11:43:00,A0164,U00645,flight,international,US,UK,30,2220.25,1,card,confirmed
B005809,2025-02-09 05:07:00,A0080,U00707,flight,domestic,UK,UK,9,112.19,1,credit_line,confirmed
B005810,2025-03-19 08:54:00,A0145,U00117,flight,international,IN,IN,55,996.34,1,card,confirmed
B005811,2025-01-30 22:06:00,A0060,U00376,flight,domestic,US,US,5,281.94,2,credit_line,confirmed
B005812,2025-01-01 10:38:00,A0106,U00012,hotel,domestic,AE,AE,6,227.86,1,card,confirmed
B005813,2025-05-15 17:26:00,A0147,U00596,package,international,IN,IN,12,1307.93,1,bank,confirmed
B005814,2025-02-02 19:14:00,A0177,U00190,flight,international,IN,AE,71,1685.12,2,credit_line,confirmed
B005815,2025-08-13 10:33:00,A0039,U00356,hotel,domestic,AE,AE,5,70.07,3,bank,confirmed
B005816,2025-03-18 16:06:00,A0036,U00058,flight,domestic,AE,AE,9,249.87,3,card,confirmed
B005817,2025-04-08 18:53:00,A0084,U00187,package,domestic,SG,SG,6,373.82,1,credit_line,confirmed
B005818,2025-08-14 19:08:00,A0010,U00183,flight,international,AE,FR,74,2163.57,4,credit_line,confirmed
B005819,2025-08-13 17:53:00,A0052,U00227,flight,domestic,IN,IN,6,865.06,1,card,confirmed
B005820,2025-03-15 09:51:00,A0171,U00717,flight,domestic,IN,IN,15,258.06,7,credit_line,confirmed
B005821,2025-10-19 04:17:00,A0131,U00481,flight,international,UK,UK,33,1216.69,1,card,confirmed
B005822,2025-08-23 04:47:00,A0073,U00266,flight,domestic,SG,SG,18,466.4,2,credit_line,confirmed
B005823,2025-12-12 08:08:00,A0093,U00232,flight,domestic,IN,IN,19,123.2,1,credit_line,confirmed
B005824,2025-06-22 07:34:00,A0017,U00487,flight,international,IN,UK,10,987.62,2,credit_line,pending
B005825,2025-03-24 11:38:00,A0086,U00527,flight,international,IN,US,14,1268.33,1,credit_line,confirmed
B005826,2025-01-23 23:43:00,A0133,U00338,flight,international,IN,AE,7,784.14,4,credit_line,confirmed
B005827,2025-01-11 15:30:00,A0150,U00610,package,domestic,IN,IN,16,290.09,2,credit_line,confirmed
B005828,2025-10-12 12:00:00,A0100,U00332,flight,international,AE,FR,37,2358.82,2,credit_line,confirmed
B005829,2025-04-03 12:06:00,A0188,U00365,flight,international,UK,DE,51,977.85,8,credit_line,confirmed
B005830,2025-03-28 13:59:00,A0121,U00207,hotel,domestic,IN,IN,10,239.53,2,bank,confirmed
B005831,2025-06-07 03:10:00,A0046,U00483,hotel,domestic,UK,UK,17,236.42,1,card,confirmed
B005832,2025-01-01 03:04:00,A0038,U00289,flight,domestic,UK,UK,15,244.11,1,credit_line,confirmed
B005833,2025-12-06 16:19:00,A0190,U00198,hotel,international,IN,AE,12,1132.78,3,bank,confirmed
B005834,2025-03-26 09:29:00,A0190,U00061,flight,international,SG,TH,18,833.72,1,credit_line,confirmed
B005835,2025-02-08 18:10:00,A0198,U00102,flight,international,IN,AE,3,3333.52,3,credit_line,confirmed
B005836,2025-05-19 23:22:00,A0152,U00639,flight,domestic,SG,SG,8,133.03,6,credit_line,pending
B005837,2025-11-19 19:09:00,A0074,U00090,hotel,domestic,IN,IN,14,166.23,2,credit_line,confirmed
B005838,2025-08-23 03:40:00,A0152,U00053,flight,domestic,IN,IN,16,344.25,1,credit_line,failed
B005839,2025-02-25 22:08:00,A0127,U00574,hotel,international,AE,DE,60,1311.04,3,card,confirmed
B005840,2025-05-10 07:05:00,A0057,U00091,flight,international,IN,UK,47,5833.05,2,credit_line,pending
B005841,2025-05-08 21:28:00,A0073,U00065,hotel,domestic,IN,IN,17,118.02,1,credit_line,confirmed
B005842,2025-03-22 09:02:00,A0166,U00335,flight,domestic,IN,IN,5,129.4,2,credit_line,confirmed
B005843,2025-04-11 09:34:00,A0187,U00287,flight,international,AE,SG,8,1147.34,2,credit_line,pending
B005844,2025-08-03 07:43:00,A0059,U00322,flight,international,US,US,0,14236.01,3,credit_line,confirmed
B005845,2025-03-03 01:57:00,A0189,U00619,hotel,international,IN,FR,10,1407.07,3,credit_line,confirmed
B005846,2025-07-12 01:30:00,A0143,U00205,flight,domestic,IN,IN,19,270.93,3,bank,confirmed
B005847,2025-11-18 20:07:00,A0166,U00677,hotel,international,AE,IN,3,3824.28,1,card,confirmed
B005848,2025-03-05 03:47:00,A0127,U00584,hotel,domestic,IN,IN,17,61.59,5,credit_line,confirmed
B005849,2025-11-21 17:15:00,A0005,U00785,flight,domestic,SG,SG,4,79.23,7,credit_line,confirmed
B005850,2025-01-22 15:12:00,A0005,U00245,package,international,IN,US,0,19846.61,1,credit_line,pending
B005851,2025-09-12 04:14:00,A0007,U00402,hotel,domestic,UK,UK,19,183.16,1,credit_line,confirmed
B005852,2025-07-23 09:21:00,A0080,U00774,flight,domestic,AE,AE,8,96.94,2,credit_line,confirmed
B005853,2025-04-28 22:39:00,A0069,U00055,flight,international,IN,DE,24,3149.98,9,credit_line,confirmed
B005854,2025-06-06 03:44:00,A0176,U00298,flight,domestic,SG,SG,7,214.7,1,credit_line,confirmed
B005855,2025-08-09 17:37:00,A0124,U00448,flight,international,AE,UK,44,3083.39,2,credit_line,confirmed
B005856,2025-01-30 00:55:00,A0084,U00187,flight,domestic,IN,IN,5,189.23,1,credit_line,confirmed
B005857,2025-11-15 04:53:00,A0195,U00431,flight,domestic,IN,IN,9,189.09,2,credit_line,confirmed
B005858,2025-11-12 07:55:00,A0153,U00185,hotel,domestic,IN,IN,7,113.63,2,credit_line,confirmed
B005859,2025-09-01 00:11:00,A0008,U00778,flight,domestic,IN,IN,4,197.36,2,credit_line,confirmed
B005860,2025-12-21 22:18:00,A0068,U00196,hotel,international,IN,US,6,2849.58,1,credit_line,confirmed
B005861,2025-08-25 09:07:00,A0105,U00712,flight,international,AE,AE,24,1941.64,4,credit_line,confirmed
B005862,2025-12-02 07:49:00,A0017,U00137,flight,domestic,UK,UK,5,285.38,3,card,confirmed
B005863,2025-01-16 19:03:00,A0024,U00478,hotel,domestic,US,US,3,154.84,10,credit_line,confirmed
B005864,2025-05-28 08:44:00,A0062,U00679,hotel,international,SG,FR,28,729.71,1,credit_line,confirmed
B005865,2025-01-22 01:39:00,A0061,U00253,flight,domestic,SG,SG,1,143.31,5,credit_line,confirmed
B005866,2025-01-24 16:41:00,A0012,U00753,flight,domestic,SG,SG,7,259.67,3,card,confirmed
B005867,2025-10-30 22:11:00,A0034,U00166,flight,domestic,US,US,10,111.24,1,bank,confirmed
B005868,2025-09-19 07:16:00,A0157,U00422,flight,domestic,IN,IN,16,176.75,1,credit_line,confirmed
B005869,2025-01-29 18:46:00,A0014,U00706,flight,domestic,IN,IN,1,130.34,1,credit_line,confirmed
B005870,2025-06-23 04:20:00,A0022,U00580,hotel,domestic,IN,IN,17,117.93,1,credit_line,confirmed
B005871,2025-03-29 20:50:00,A0041,U00564,flight,domestic,AE,AE,4,323.63,6,credit_line,confirmed
B005872,2025-11-01 18:54:00,A0018,U00503,flight,international,IN,IN,75,1396.39,1,card,confirmed
B005873,2025-11-25 19:08:00,A0093,U00474,flight,domestic,IN,IN,9,357.21,7,credit_line,confirmed
B005874,2025-09-06 22:46:00,A0130,U00685,flight,domestic,AE,AE,8,165.82,2,credit_line,confirmed
B005875,2025-02-27 22:04:00,A0122,U00548,flight,domestic,US,US,19,349.71,3,credit_line,confirmed
B005876,2025-08-04 07:42:00,A0145,U00687,flight,international,US,FR,25,2117.93,3,credit_line,confirmed
B005877,2025-03-09 03:06:00,A0160,U00524,flight,domestic,UK,UK,10,130.39,3,credit_line,confirmed
B005878,2025-12-20 04:34:00,A0049,U00626,hotel,domestic,IN,IN,17,353.92,2,credit_line,confirmed
B005879,2025-05-11 18:27:00,A0084,U00576,flight,international,US,DE,4,814.92,2,credit_line,confirmed
B005880,2025-06-15 16:20:00,A0166,U00508,package,domestic,US,US,9,422.0,7,credit_line,confirmed
B005881,2025-09-28 12:46:00,A0125,U00264,flight,domestic,US,US,5,454.32,3,credit_line,confirmed
B005882,2025-06-11 20:44:00,A0190,U00061,flight,international,SG,FR,88,1620.93,3,credit_line,confirmed
B005883,2025-07-22 05:10:00,A0165,U00725,hotel,domestic,IN,IN,14,189.61,2,card,confirmed
B005884,2025-06-02 08:08:00,A0178,U00568,hotel,domestic,IN,IN,17,113.65,1,credit_line,confirmed
B005885,2025-09-25 04:42:00,A0077,U00354,flight,domestic,US,US,13,663.86,1,card,confirmed
B005886,2025-01-01 10:37:00,A0035,U00075,hotel,international,IN,AE,67,538.62,9,credit_line,confirmed
B005887,2025-09-01 15:37:00,A0119,U00420,hotel,domestic,IN,IN,13,94.3,4,credit_line,confirmed
B005888,2025-07-20 15:53:00,A0076,U00521,hotel,international,AE,UK,80,826.98,10,bank,confirmed
B005889,2025-11-11 08:45:00,A0012,U00106,flight,international,IN,FR,9,1780.67,4,credit_line,confirmed
B005890,2025-02-23 14:25:00,A0067,U00309,hotel,domestic,US,US,4,53.17,1,credit_line,confirmed
B005891,2025-10-09 07:36:00,A0011,U00510,hotel,international,IN,UK,38,760.51,2,credit_line,confirmed
B005892,2025-11-27 22:15:00,A0169,U00325,hotel,domestic,IN,IN,11,185.8,1,credit_line,confirmed
B005893,2025-06-27 23:26:00,A0056,U00731,hotel,domestic,US,US,2,526.32,4,credit_line,confirmed
B005894,2025-09-20 17:37:00,A0073,U00561,package,international,IN,SG,15,1071.04,1,credit_line,confirmed
B005895,2025-03-16 03:05:00,A0183,U00603,flight,domestic,US,US,16,175.26,3,credit_line,confirmed
B005896,2025-08-16 09:40:00,A0058,U00340,flight,domestic,AE,AE,3,406.57,3,credit_line,confirmed
B005897,2025-07-29 06:35:00,A0093,U00155,flight,international,SG,SG,33,1158.58,3,credit_line,confirmed
B005898,2025-08-30 09:33:00,A0158,U00536,flight,international,IN,FR,37,515.45,5,credit_line,confirmed
B005899,2025-07-30 19:21:00,A0068,U00383,flight,international,AE,AE,0,17745.0,3,credit_line,confirmed
B005900,2025-05-15 15:39:00,A0123,U00688,flight,international,IN,DE,80,414.11,1,credit_line,confirmed
B005901,2025-09-16 08:27:00,A0105,U00272,flight,domestic,US,US,7,205.34,1,credit_line,pending
B005902,2025-06-22 21:05:00,A0055,U00092,hotel,international,IN,SG,12,2432.12,1,card,confirmed
B005903,2025-04-15 15:34:00,A0186,U00629,hotel,international,IN,SG,75,1013.18,6,credit_line,pending
B005904,2025-12-25 13:56:00,A0002,U00673,flight,domestic,US,US,4,148.27,1,credit_line,confirmed
B005905,2025-02-22 01:35:00,A0007,U00337,package,domestic,AE,AE,2,352.83,2,card,confirmed
B005906,2025-02-12 03:06:00,A0041,U00678,flight,international,SG,IN,6,1242.05,2,credit_line,confirmed
B005907,2025-09-10 02:21:00,A0124,U00448,hotel,international,SG,AE,64,984.59,2,bank,confirmed
B005908,2025-08-09 22:29:00,A0029,U00403,hotel,domestic,IN,IN,2,218.77,2,credit_line,confirmed
B005909,2025-04-09 22:35:00,A0038,U00767,flight,domestic,IN,IN,18,476.19,3,credit_line,confirmed
B005910,2025-12-18 12:41:00,A0146,U00294,flight,domestic,US,US,10,139.78,1,bank,confirmed
B005911,2025-12-04 07:05:00,A0025,U00073,flight,domestic,IN,IN,7,191.18,1,credit_line,confirmed
B005912,2025-11-05 05:07:00,A0040,U00303,hotel,international,IN,AE,14,357.51,5,credit_line,pending
B005913,2025-08-10 11:52:00,A0020,U00715,hotel,domestic,SG,SG,19,386.88,2,credit_line,confirmed
B005914,2025-01-24 07:40:00,A0107,U00033,flight,international,IN,UK,74,787.74,1,credit_line,confirmed
B005915,2025-03-27 22:11:00,A0062,U00095,flight,international,UK,AE,4,1609.25,3,credit_line,pending
B005916,2025-09-03 20:00:00,A0012,U00753,flight,international,AE,AE,3,3878.82,1,credit_line,confirmed
B005917,2025-01-30 18:58:00,A0123,U00557,flight,domestic,US,US,19,218.21,1,credit_line,confirmed
B005918,2025-02-27 11:50:00,A0154,U00109,package,international,IN,SG,89,3218.0,1,credit_line,confirmed
B005919,2025-10-10 14:56:00,A0191,U00333,flight,international,IN,FR,83,2696.47,1,credit_line,confirmed
B005920,2025-07-08 04:10:00,A0145,U00025,package,domestic,UK,UK,15,249.5,5,card,confirmed
B005921,2025-11-25 06:11:00,A0032,U00509,hotel,domestic,IN,IN,19,58.07,1,credit_line,confirmed
B005922,2025-09-08 18:36:00,A0054,U00049,package,international,IN,DE,53,277.06,4,card,confirmed
B005923,2025-11-12 00:48:00,A0020,U00742,flight,domestic,UK,UK,13,407.52,2,credit_line,confirmed
B005924,2025-11-21 10:52:00,A0077,U00538,flight,international,SG,TH,2,1721.85,1,card,confirmed
B005925,2025-11-10 11:40:00,A0026,U00039,flight,domestic,IN,IN,2,240.89,1,credit_line,confirmed
B005926,2025-10-07 02:09:00,A0174,U00413,hotel,international,IN,IN,1,18098.46,1,credit_line,confirmed
B005927,2025-11-22 03:25:00,A0025,U00073,hotel,domestic,UK,UK,16,160.41,2,credit_line,confirmed
B005928,2025-03-28 22:52:00,A0168,U00319,flight,domestic,IN,IN,7,180.13,8,credit_line,pending
B005929,2025-06-06 05:38:00,A0148,U00059,hotel,domestic,US,US,6,156.6,1,credit_line,confirmed
B005930,2025-03-02 17:49:00,A0039,U00761,flight,domestic,IN,IN,17,245.37,1,credit_line,confirmed
B005931,2025-09-07 09:40:00,A0080,U00525,flight,domestic,UK,UK,1,292.55,4,credit_line,confirmed
B005932,2025-01-19 22:28:00,A0027,U00460,flight,domestic,IN,IN,6,118.32,5,card,confirmed
B005933,2025-02-14 21:16:00,A0043,U00756,flight,domestic,IN,IN,6,310.13,3,card,confirmed
B005934,2025-09-25 23:45:00,A0018,U00503,flight,international,IN,DE,12,1449.89,2,credit_line,confirmed
B005935,2025-06-01 08:55:00,A0010,U00114,flight,domestic,IN,IN,8,189.36,3,credit_line,confirmed
B005936,2025-12-29 03:11:00,A0027,U00469,hotel,international,IN,US,60,1575.94,2,credit_line,confirmed
B005937,2025-01-17 18:16:00,A0162,U00451,hotel,international,IN,TH,71,670.31,5,credit_line,confirmed
B005938,2025-10-27 07:23:00,A0091,U00314,flight,domestic,US,US,8,140.5,2,credit_line,confirmed
B005939,2025-12-06 00:57:00,A0165,U00006,hotel,domestic,IN,IN,2,55.24,4,credit_line,confirmed
B005940,2025-04-25 05:55:00,A0186,U00629,flight,international,US,SG,39,1668.74,2,card,confirmed
B005941,2025-07-15 02:47:00,A0084,U00768,flight,international,IN,IN,10,1309.28,2,credit_line,confirmed
B005942,2025-08-23 09:53:00,A0080,U00318,hotel,domestic,SG,SG,14,183.28,3,credit_line,confirmed
B005943,2025-03-14 09:29:00,A0033,U00057,hotel,international,US,AE,84,1180.25,1,credit_line,confirmed
B005944,2025-01-18 22:52:00,A0023,U00342,hotel,domestic,US,US,9,250.86,2,credit_line,confirmed
B005945,2025-01-27 01:35:00,A0126,U00636,hotel,domestic,IN,IN,17,137.67,4,credit_line,confirmed
B005946,2025-12-13 16:48:00,A0188,U00586,hotel,domestic,SG,SG,6,229.84,2,credit_line,confirmed
B005947,2025-04-21 08:15:00,A0012,U00589,flight,domestic,IN,IN,1,356.67,3,credit_line,confirmed
B005948,2025-06-23 04:48:00,A0184,U00273,hotel,international,IN,DE,74,393.26,3,credit_line,confirmed
B005949,2025-01-05 22:51:00,A0009,U00559,flight,international,UK,US,70,1133.5,5,bank,confirmed
B005950,2025-11-05 08:22:00,A0004,U00154,hotel,domestic,IN,IN,4,127.09,2,card,confirmed
B005951,2025-10-22 23:47:00,A0117,U00235,flight,domestic,IN,IN,6,367.65,6,credit_line,confirmed
B005952,2025-03-07 10:00:00,A0013,U00168,flight,domestic,IN,IN,8,249.38,10,credit_line,confirmed
B005953,2025-02-26 07:58:00,A0119,U00777,hotel,domestic,IN,IN,19,299.01,1,credit_line,confirmed
B005954,2025-07-18 07:34:00,A0148,U00737,flight,domestic,IN,IN,15,298.92,3,card,confirmed
B005955,2025-02-27 20:19:00,A0120,U00153,hotel,domestic,US,US,19,514.44,3,credit_line,confirmed
B005956,2025-09-19 13:20:00,A0158,U00371,flight,domestic,IN,IN,2,239.44,2,card,confirmed
B005957,2025-11-09 21:43:00,A0125,U00681,hotel,domestic,SG,SG,4,125.01,1,credit_line,failed
B005958,2025-09-11 09:39:00,A0198,U00295,flight,international,UK,FR,16,1780.99,1,credit_line,confirmed
B005959,2025-12-01 04:39:00,A0194,U00543,flight,international,AE,FR,67,1018.06,3,bank,confirmed
B005960,2025-03-30 18:45:00,A0079,U00468,flight,domestic,UK,UK,18,247.57,1,credit_line,confirmed
B005961,2025-04-03 20:47:00,A0041,U00678,hotel,domestic,SG,SG,12,203.22,2,credit_line,confirmed
B005962,2025-11-10 04:08:00,A0016,U00159,hotel,domestic,AE,AE,19,124.19,1,credit_line,confirmed
B005963,2025-12-09 05:54:00,A0022,U00580,flight,domestic,IN,IN,15,177.68,1,credit_line,confirmed
B005964,2025-05-05 03:02:00,A0143,U00549,package,international,US,IN,85,439.79,4,credit_line,confirmed
B005965,2025-04-05 16:24:00,A0003,U00241,hotel,international,US,TH,43,1061.84,1,card,confirmed
B005966,2025-07-28 01:35:00,A0005,U00245,package,international,SG,SG,1,17065.03,1,credit_line,confirmed
B005967,2025-02-03 20:42:00,A0122,U00008,flight,domestic,IN,IN,13,98.82,2,credit_line,confirmed
B005968,2025-04-25 20:19:00,A0027,U00430,flight,international,IN,US,34,992.97,3,credit_line,confirmed
B005969,2025-08-29 19:28:00,A0047,U00700,flight,domestic,AE,AE,8,573.59,1,bank,confirmed
B005970,2025-08-20 01:44:00,A0107,U00724,flight,domestic,UK,UK,1,266.98,2,credit_line,confirmed
B005971,2025-12-20 11:29:00,A0040,U00313,flight,international,SG,AE,80,570.81,3,credit_line,confirmed
B005972,2025-08-09 03:52:00,A0005,U00693,flight,domestic,AE,AE,15,159.08,3,credit_line,confirmed
B005973,2025-04-10 01:55:00,A0054,U00246,flight,domestic,SG,SG,14,113.31,7,credit_line,pending
B005974,2025-08-18 06:48:00,A0107,U00346,hotel,domestic,IN,IN,7,319.62,1,credit_line,confirmed
B005975,2025-03-05 00:08:00,A0022,U00392,package,international,UK,US,40,785.82,6,card,confirmed
B005976,2025-04-13 10:03:00,A0166,U00544,hotel,international,IN,IN,79,972.68,8,credit_line,pending
B005977,2025-02-11 22:39:00,A0009,U00249,flight,domestic,SG,SG,11,340.96,5,credit_line,confirmed
B005978,2025-06-07 03:14:00,A0145,U00520,flight,domestic,IN,IN,5,240.18,7,credit_line,confirmed
B005979,2025-12-14 00:47:00,A0001,U00745,flight,domestic,IN,IN,7,182.34,1,credit_line,pending
B005980,2025-02-12 03:32:00,A0029,U00744,flight,domestic,IN,IN,12,203.62,10,card,confirmed
B005981,2025-02-21 01:13:00,A0113,U00799,flight,domestic,US,US,2,134.63,4,credit_line,confirmed
B005982,2025-12-07 19:43:00,A0040,U00311,flight,domestic,SG,SG,7,468.33,1,card,confirmed
B005983,2025-09-26 21:05:00,A0012,U00020,flight,domestic,IN,IN,5,113.26,3,bank,confirmed
B005984,2025-11-11 08:05:00,A0139,U00404,hotel,international,UK,TH,1,1745.63,3,card,confirmed
B005985,2025-05-20 16:37:00,A0151,U00699,hotel,domestic,SG,SG,4,279.04,3,credit_line,confirmed
B005986,2025-09-04 13:25:00,A0098,U00050,flight,domestic,SG,SG,19,491.6,5,credit_line,confirmed
B005987,2025-04-19 00:59:00,A0122,U00008,flight,domestic,AE,AE,3,182.03,3,credit_line,confirmed
B005988,2025-02-18 23:09:00,A0133,U00714,hotel,international,IN,US,35,676.99,1,credit_line,confirmed
B005989,2025-01-08 00:06:00,A0115,U00307,flight,domestic,IN,IN,4,243.45,1,card,confirmed
B005990,2025-09-03 06:38:00,A0086,U00120,flight,domestic,IN,IN,9,122.5,2,credit_line,confirmed
B005991,2025-10-14 20:27:00,A0150,U00054,flight,international,SG,IN,6,838.08,2,credit_line,confirmed
B005992,2025-06-28 13:44:00,A0007,U00337,flight,international,IN,US,44,562.51,3,credit_line,pending
B005993,2025-06-07 08:02:00,A0008,U00716,flight,international,AE,US,48,790.38,1,credit_line,confirmed
B005994,2025-01-02 05:05:00,A0186,U00629,hotel,domestic,IN,IN,8,176.71,2,credit_line,confirmed
B005995,2025-12-04 06:45:00,A0082,U00257,flight,domestic,IN,IN,18,111.68,1,credit_line,confirmed
B005996,2025-01-03 16:39:00,A0158,U00371,flight,international,US,US,18,934.34,1,credit_line,confirmed
B005997,2025-05-31 12:49:00,A0198,U00295,flight,domestic,US,US,19,290.66,3,credit_line,confirmed
B005998,2025-09-18 18:33:00,A0077,U00538,hotel,domestic,IN,IN,18,232.95,1,credit_line,confirmed
B005999,2025-08-24 04:28:00,A0135,U00624,flight,international,UK,US,57,2283.16,6,card,confirmed
B006000,2025-09-01 20:30:00,A0014,U00706,flight,international,AE,TH,27,2162.14,3,credit_line,confirmed
B006001,2025-10-17 15:05:00,A0024,U00456,flight,international,UK,AE,67,1500.71,2,credit_line,confirmed
B006002,2025-06-11 14:20:00,A0141,U00592,flight,international,IN,IN,15,1096.05,2,credit_line,confirmed
B006003,2025-07-22 05:40:00,A0012,U00753,flight,domestic,IN,IN,16,197.46,3,credit_line,confirmed
B006004,2025-08-30 18:08:00,A0087,U00010,flight,international,US,FR,5,834.05,3,credit_line,confirmed
B006005,2025-02-19 07:55:00,A0171,U00147,hotel,domestic,US,US,8,110.39,4,credit_line,confirmed
B006006,2025-01-03 16:01:00,A0037,U00212,package,international,AE,FR,80,2324.47,1,bank,confirmed
B006007,2025-08-02 05:14:00,A0038,U00289,flight,domestic,US,US,4,301.35,5,credit_line,confirmed
B006008,2025-09-28 17:51:00,A0081,U00432,flight,domestic,SG,SG,7,243.68,5,credit_line,confirmed
B006009,2025-09-17 14:57:00,A0116,U00424,flight,domestic,IN,IN,11,179.37,5,credit_line,confirmed
B006010,2025-09-13 05:07:00,A0098,U00364,hotel,domestic,IN,IN,3,229.45,1,credit_line,confirmed
B006011,2025-03-09 22:07:00,A0016,U00115,flight,domestic,IN,IN,2,329.19,1,credit_line,confirmed
B006012,2025-05-01 21:00:00,A0185,U00179,hotel,domestic,UK,UK,1,102.06,3,credit_line,confirmed
B006013,2025-12-05 04:59:00,A0168,U00695,hotel,domestic,US,US,6,183.57,8,card,confirmed
B006014,2025-05-25 00:22:00,A0067,U00309,package,domestic,AE,AE,14,390.08,1,credit_line,confirmed
B006015,2025-10-01 10:49:00,A0164,U00045,hotel,domestic,SG,SG,4,215.95,3,credit_line,confirmed
B006016,2025-07-06 22:29:00,A0059,U00229,hotel,domestic,UK,UK,16,306.35,1,card,confirmed
B006017,2025-08-23 01:40:00,A0192,U00366,flight,domestic,IN,IN,10,507.59,8,credit_line,confirmed
B006018,2025-02-09 04:35:00,A0072,U00498,flight,international,IN,FR,45,2964.26,4,credit_line,confirmed
B006019,2025-03-10 08:53:00,A0130,U00426,flight,domestic,IN,IN,11,101.45,1,credit_line,confirmed
B006020,2025-06-20 15:49:00,A0108,U00141,flight,domestic,AE,AE,1,372.69,1,bank,confirmed
B006021,2025-12-28 16:48:00,A0168,U00018,hotel,domestic,US,US,17,247.89,2,credit_line,confirmed
B006022,2025-01-02 23:33:00,A0131,U00473,flight,international,IN,AE,34,2716.11,2,bank,confirmed
B006023,2025-03-19 00:04:00,A0153,U00156,hotel,international,AE,UK,3,246.26,2,credit_line,confirmed
B006024,2025-02-03 08:22:00,A0098,U00144,flight,domestic,UK,UK,14,296.81,5,credit_line,confirmed
B006025,2025-10-02 23:12:00,A0131,U00076,hotel,international,IN,DE,62,1676.19,9,credit_line,confirmed
B006026,2025-07-25 11:08:00,A0153,U00200,flight,international,AE,US,66,1776.52,2,credit_line,confirmed
B006027,2025-10-22 02:20:00,A0184,U00273,flight,international,IN,UK,87,651.83,1,credit_line,confirmed
B006028,2025-03-16 05:51:00,A0122,U00480,flight,domestic,AE,AE,11,234.27,2,credit_line,confirmed
B006029,2025-10-09 03:42:00,A0056,U00056,hotel,international,UK,FR,28,2039.24,3,card,confirmed
B006030,2025-11-28 19:01:00,A0039,U00217,flight,domestic,IN,IN,3,472.97,2,credit_line,confirmed
B006031,2025-03-01 12:14:00,A0081,U00301,flight,international,UK,TH,34,1845.42,1,credit_line,confirmed
B006032,2025-10-11 00:38:00,A0155,U00334,flight,international,IN,SG,54,1972.92,1,card,confirmed
B006033,2025-12-11 19:33:00,A0058,U00447,hotel,international,IN,DE,81,1348.33,3,credit_line,confirmed
