,is_vpn_or_proxy,device_switch_flag,avg_logins_per_day,failed_login_ratio
B005861,0.0,0.0,0.222990492653414,0.048560135516657256
B005862,0.0,0.0,0.07778738115816768,0.04968944099378882
B005863,0.0,0.0,0.10302506482281763,0.006399397703745529
B005864,0.0,0.0,0.1612791702679343,0.03049124788255223
B005865,0.0,0.0,0.14831460674157304,0.08827404479578393
B005866,0.0,0.0,0.049956784788245466,0.07227555053642011
B005867,0.0,0.0,0.07726879861711322,0.07641633728590251
B005868,0.0,0.0,0.08729472774416594,0.16958403914925654
B005869,0.0,0.0,0.10596369922212619,0.009410878976096368
B005870,0.0,0.0,0.07899740708729473,0.023903632599284776
B005871,0.0,0.0,0.06845289541918755,0.002635046113306983
B005872,1.0,0.0,0.05600691443388073,0.06493506493506494
B005873,0.0,0.0,0.0891961970613656,0.18558253340862038
B005874,0.0,0.0,0.027484874675885913,0.2766798418972332
B005875,0.0,0.0,0.0,0.04329004329004329
B005876,0.0,0.0,0.04719101123595505,0.050818746470920384
B005877,0.0,0.0,0.13189282627484875,0.12158855637116507
B005878,0.0,0.0,0.1481417458945549,0.04291360813099943
B005879,0.0,0.0,0.07847882454624028,0.06380575945793338
B005880,0.0,0.0,0.18409680207433016,0.053830227743271224
B005881,0.0,0.0,0.0,0.003764351590438546
B005882,0.0,0.0,0.1941227312013829,0.08770939205721814
B005883,0.0,0.0,0.02834917891097666,0.07340485601355166
B005884,0.0,0.0,0.057389801210025924,0.0199510634293243
B005885,0.0,0.0,0.15557476231633535,0.09636740071522681
B005886,0.0,0.0,0.12964563526361278,0.13024656502917373
B005887,0.0,0.0,0.10492653414001729,0.09109730848861285
B005888,1.0,0.0,0.15937770095073467,0.009410878976096368
B005889,0.0,0.0,0.017286084701815037,0.08262751741012611
B005890,0.0,0.0,0.0929991356957649,0.10069640504423115
B005891,0.0,0.0,0.17009507346585998,0.19122906079427818
B005892,0.0,0.0,0.07588591184096802,0.0839450404667796
B005893,0.0,0.0,0.0926534140017286,0.06286467156032373
B005894,0.0,0.0,0.0449438202247191,0.033314511575381144
B005895,0.0,0.0,0.180466724286949,0.026726896292113684
B005896,0.0,0.0,0.0,0.04310182571052136
B005897,0.0,0.0,0.17061365600691442,0.12572934312064746
B005898,0.0,0.0,0.1286084701815039,0.07039337474120083
B005899,1.0,0.0,0.3455488331892826,0.14530397139092793
B005900,0.0,0.0,0.11650821089023336,0.010540184453227932
B005901,0.0,0.0,0.07363872082973207,0.0502540937323546
B005902,0.0,0.0,0.12273120138288676,0.07679277244494637
B005903,0.0,0.0,0.13777009507346585,0.018445322793148883
B005904,0.0,0.0,0.04546240276577355,0.024280067758328628
B005905,0.0,0.0,0.15350043215211756,0.13909279126670432
B005906,0.0,0.0,0.19152981849611062,0.06907585168454734
B005907,0.0,0.0,0.134485738980121,0.20082815734989648
B005908,0.0,0.0,0.10423509075194469,0.13871635610766045
B005909,0.0,0.0,0.046672428694900604,0.0914737436476567
B005910,0.0,0.0,0.088504753673293,0.11518915866741955
B005911,0.0,0.0,0.14606741573033707,0.15716167890080934
B005912,0.0,0.0,0.0891961970613656,0.0956145303971391
B005913,0.0,0.0,0.0,0.009034443817052512
B005914,0.0,0.0,0.12636127917026793,0.07547524938829288
B005915,0.0,0.0,0.05669835782195332,0.06022962544701675
B005916,0.0,0.0,0.049956784788245466,0.07227555053642011
B005917,0.0,0.0,0.12238547968885047,0.011293054771315642
B005918,0.0,0.0,0.0916162489196197,0.0660643704121965
B005919,0.0,0.0,0.08020743301642178,0.155467720685112
B005920,0.0,0.0,0.0,0.08206286467156032
B005921,0.0,0.0,0.14485738980121005,0.043478260869565216
B005922,0.0,0.0,0.11668107173725151,0.06004140786749483
B005923,0.0,0.0,0.06707000864304234,0.016751364577451536
B005924,0.0,0.0,0.2869490060501297,0.049877658573310744
B005925,0.0,0.0,0.1094209161624892,0.06154714850367024
B005926,0.0,0.0,0.3016421780466724,0.06286467156032373
B005927,0.0,0.0,0.14606741573033707,0.15716167890080934
B005928,0.0,0.0,0.0,0.043854696028609065
B005929,0.0,1.0,0.3113223854796889,0.9917184265010353
B005930,0.0,0.0,0.16542783059636992,0.07961603613777528
B005931,0.0,1.0,0.3320656871218669,0.17033690946734426
B005932,0.0,0.0,0.14624027657735525,0.09580274797666102
B005933,0.0,0.0,0.025064822817631807,0.016186711838885752
B005934,0.0,0.0,0.05600691443388073,0.06493506493506494
B005935,0.0,0.0,0.09524632670700085,0.03613777526821005
B005936,0.0,0.0,0.06949006050129644,0.04893657067570111
B005937,0.0,0.0,0.03301642178046672,0.050630528891398456
B005938,0.0,0.0,0.16110630942091617,0.05326557500470544
B005939,0.0,0.0,0.030077787381158166,0.16186711838885753
B005940,0.0,0.0,0.13777009507346585,0.018445322793148883
B005941,0.0,0.0,0.07433016421780467,0.10220214568040656
B005942,0.0,0.0,0.12428694900605013,0.025221155655938264
B005943,0.0,0.0,0.1351771823681936,0.09260304912478826
B005944,0.0,0.0,0.18236819360414866,0.08996800301148128
B005945,0.0,0.0,0.13777009507346585,0.15038584603801994
B005946,0.0,0.0,0.12117545375972341,0.08996800301148128
B005947,0.0,0.0,0.18686257562662056,0.1101072840203275
B005948,0.0,0.0,0.10060501296456353,0.028232636928289104
B005949,0.0,0.0,0.054624027657735524,0.13269339356295878
B005950,0.0,0.0,0.08280034572169404,0.028985507246376815
B005951,0.0,0.0,0.051166810717372516,0.09504987765857331
B005952,0.0,0.0,0.14105445116681073,0.03914925654056089
B005953,0.0,0.0,0.14900605012964563,0.07660455486542443
B005954,0.0,0.0,0.19965427830596372,0.9113495200451721
B005955,0.0,0.0,0.0644770959377701,0.0028232636928289105
B005956,0.0,0.0,0.0439066551426102,0.013175230566534914
B005957,0.0,0.0,0.13569576490924803,0.025409373235460192
B005958,0.0,0.0,0.1794295592048401,0.02051571616789008
B005959,0.0,0.0,0.14157303370786517,0.003952569169960474
B005960,0.0,0.0,0.08107173725151254,0.15170336909467344
B005961,0.0,0.0,0.19152981849611062,0.06907585168454734
B005962,0.0,0.0,0.08055315471045808,0.09260304912478826
B005963,0.0,0.0,0.07899740708729473,0.023903632599284776
B005964,0.0,0.0,0.06413137424373379,0.022586109542631284
B005965,0.0,0.0,0.037510803802938635,0.09599096555618296
B005966,0.0,0.0,0.1891097666378565,0.04460756634669678
B005967,0.0,0.0,0.1647363872082973,0.019009975531714664
B005968,0.0,0.0,0.18305963699222125,0.09410878976096368
B005969,0.0,0.0,0.19118409680207432,0.02559759081498212
B005970,1.0,1.0,1.0,0.2207792207792208
B005971,0.0,0.0,0.09178910976663784,0.10333145115753813
B005972,0.0,0.0,0.16369922212618843,0.0015057406361754188
B005973,1.0,0.0,0.0909248055315471,0.003764351590438546
B005974,0.0,0.0,0.10734658599827139,0.0378317334839074
B005975,0.0,0.0,0.07554019014693172,0.03406738189346885
B005976,0.0,0.0,0.11495246326707001,0.003764351590438546
B005977,0.0,1.0,0.4369922212618842,0.16337285902503296
B005978,0.0,0.0,0.03975799481417459,0.10747223790702053
B005979,0.0,0.0,0.054624027657735524,0.03256164125729343
B005980,0.0,0.0,0.13811581676750215,0.07434594391116131
B005981,0.0,0.0,0.0,0.014680971202710334
B005982,0.0,0.0,0.0,0.051759834368530024
B005983,0.0,0.0,0.10492653414001729,0.03557312252964427
B005984,1.0,0.0,0.665514261019879,0.07171089779785432
B005985,0.0,0.0,0.14468452895419187,0.06380575945793338
B005986,0.0,0.0,0.15384615384615385,0.03689064558629776
B005987,0.0,0.0,0.1647363872082973,0.019009975531714664
B005988,0.0,0.0,0.07035436473638722,0.04310182571052136
B005989,0.0,0.0,0.05324114088159032,0.0178806700545831
B005990,0.0,0.0,0.20674157303370788,0.11782420478072653
B005991,0.0,0.0,0.06966292134831462,0.1404103143233578
B005992,0.0,0.0,0.15350043215211756,0.13909279126670432
B005993,0.0,0.0,0.21763180639585133,0.0694522868435912
B005994,0.0,0.0,0.13777009507346585,0.018445322793148883
B005995,1.0,1.0,0.2212618841832325,0.09542631281761717
B005996,0.0,0.0,0.0439066551426102,0.013175230566534914
B005997,0.0,0.0,0.1794295592048401,0.02051571616789008
B005998,0.0,0.0,0.2869490060501297,0.049877658573310744
B005999,0.0,0.0,0.0,0.0220214568040655
B006000,1.0,0.0,0.10596369922212619,0.009410878976096368
B006001,1.0,0.0,0.11374243733794295,0.10088462262375306
B006002,0.0,0.0,0.11944684528954191,0.061358930924148326
B006003,0.0,0.0,0.049956784788245466,0.07227555053642011
B006004,0.0,0.0,0.09766637856525498,0.026726896292113684
B006005,0.0,0.0,0.06464995678478824,0.043854696028609065
B006006,0.0,0.0,0.07830596369922213,0.041407867494824016
B006007,0.0,0.0,0.12221261884183232,0.004329004329004329
B006008,0.0,0.0,0.027484874675885913,0.0798042537172972
B006009,0.0,0.0,0.08297320656871218,0.03707886316581969
B006010,0.0,0.0,0.12013828867761452,0.06493506493506494
B006011,1.0,1.0,0.6821089023336214,0.23602484472049687
B006012,0.0,0.0,0.07882454624027657,0.0399021268586486
B006013,0.0,0.0,0.17597234226447708,0.10220214568040656
B006014,0.0,0.0,0.0929991356957649,0.10069640504423115
B006015,0.0,0.0,0.1177182368193604,0.028044419348767176
B006016,0.0,0.0,0.025756266205704408,0.019009975531714664
B006017,0.0,1.0,0.4271391529818496,1.0
B006018,0.0,0.0,0.10164217804667243,0.18200639939770377
B006019,0.0,0.0,0.08124459809853068,0.02484472049689441
B006020,0.0,0.0,0.019706136560069143,0.025785808394504048
B006021,0.0,0.0,0.03768366464995679,0.04310182571052136
B006022,0.0,0.0,0.1159896283491789,0.02503293807641634
B006023,0.0,0.0,0.0968020743301642,0.09392057218144174
B006024,0.0,0.0,0.06499567847882454,0.07227555053642011
B006025,0.0,0.0,0.1863439930855661,0.2828910220214568
B006026,0.0,0.0,0.16352636127917028,0.036514210427253904
B006027,0.0,0.0,0.10060501296456353,0.028232636928289104
B006028,0.0,0.0,0.15108038029386345,0.07754564276303406
B006029,0.0,0.0,0.1484874675885912,0.030679465462074156
B006030,0.0,0.0,0.1289541918755402,0.04630152456239413
B006031,0.0,0.0,0.23906655142610198,0.11104837191793715
B006032,0.0,0.0,0.019706136560069143,0.04009034443817053
B006033,0.0,0.0,0.17424373379429559,0.05571240353849049
B006034,0.0,0.0,0.25064822817631804,0.09354413702239789
B006035,0.0,0.0,0.0,0.03387916431394692
B006036,0.0,0.0,0.07830596369922213,0.019574628270280447
B006037,0.0,0.0,0.09403630077787381,0.051948051948051945
B006038,0.0,0.0,0.10803802938634399,0.0956145303971391
B006039,0.0,0.0,0.10648228176318064,0.29098437794089965
B006040,1.0,0.0,0.35505617977528087,0.28533785055524186
B006041,0.0,0.0,0.0,0.12252964426877472
B006042,0.0,0.0,0.03768366464995679,0.04310182571052136
B006043,0.0,0.0,0.05946413137424373,0.12535290796160362
B006044,0.0,0.0,0.6821089023336214,0.23602484472049687
B006045,0.0,0.0,0.14399308556611928,0.027667984189723323
B006046,0.0,0.0,0.14796888504753675,0.03801995106342932
B006047,0.0,0.0,0.10198789974070874,0.03670242800677583
B006048,0.0,0.0,0.10181503889369058,0.045548654244306416
B006049,0.0,0.0,0.11564390665514261,0.11613024656502918
B006050,0.0,0.0,0.005704407951598963,0.06964050442311313
B006051,0.0,0.0,0.06395851339671564,0.08676830415960851
B006052,0.0,0.0,0.06707000864304234,0.05759457933370977
B006053,0.0,0.0,0.0025929127052722557,0.05759457933370977
B006054,0.0,0.0,0.12999135695764907,0.049501223414266896
B006055,0.0,0.0,0.222990492653414,0.048560135516657256
B006056,0.0,0.0,0.11944684528954191,0.061358930924148326
B006057,0.0,0.0,0.06983578219533276,0.007340485601355166
B006058,0.0,0.0,0.1453759723422645,0.00564652738565782
B006059,0.0,0.0,0.06707000864304234,0.016751364577451536
B006060,0.0,0.0,0.16145203111495246,0.06230001882175796
B006061,0.0,0.0,0.14693171996542784,0.11330698287220027
B006062,1.0,0.0,0.26464995678478825,0.779785431959345
B006063,0.0,0.0,0.1787381158167675,0.06230001882175796
B006064,0.0,0.0,0.029732065687121865,0.004705439488048183
B006065,0.0,0.0,0.05479688850475367,0.08262751741012611
B006066,0.0,0.0,0.07830596369922213,0.019574628270280447
B006067,1.0,0.0,0.05566119273984443,0.04498400150574063
B006068,0.0,0.0,0.07778738115816768,0.052889139845661584
B006069,0.0,0.0,0.03975799481417459,0.10747223790702053
B006070,0.0,0.0,0.10613656006914433,0.05627705627705628
B006071,0.0,0.0,0.18686257562662056,0.08469791078486731
B006072,0.0,0.0,0.06101987899740708,0.07792207792207792
B006073,0.0,0.0,0.0,0.039713909279126665
B006074,0.0,0.0,0.10164217804667243,0.18200639939770377
B006075,1.0,0.0,0.3016421780466724,0.06286467156032373
B006076,0.0,0.0,0.04027657735522904,0.14135140222096745
B006077,0.0,0.0,0.0644770959377701,0.10841332580463016
B006078,0.0,0.0,0.0902333621434745,0.003764351590438546
B006079,0.0,0.0,0.16076058772687987,0.05797101449275362
B006080,0.0,0.0,0.1108038029386344,0.056841709015622056
B006081,0.0,0.0,0.0,0.0031996988518727646
B006082,0.0,0.0,0.08193604148660329,0.0018821757952192735
B006083,0.0,0.0,0.1853068280034572,0.2277432712215321
B006084,0.0,0.0,0.09991356957649093,0.09279126670431019
B006085,0.0,0.0,0.08297320656871218,0.03707886316581969
B006086,0.0,0.0,0.1515989628349179,0.0158102766798419
B006087,0.0,0.0,0.12826274848746758,0.012422360248447206
B006088,0.0,0.0,0.06983578219533276,0.007340485601355166
B006089,0.0,0.0,0.06845289541918755,0.002635046113306983
B006090,0.0,0.0,0.21936041486603283,0.13231695840391494
B006091,0.0,0.0,0.06101987899740708,0.07792207792207792
B006092,0.0,0.0,0.12999135695764907,0.1182006399397704
B006093,0.0,0.0,0.15695764909248056,0.06041784302653869
B006094,0.0,0.0,0.07035436473638722,0.04310182571052136
B006095,1.0,0.0,0.3113223854796889,0.9917184265010353
B006096,0.0,0.0,0.222990492653414,0.048560135516657256
B006097,0.0,0.0,0.1063094209161625,0.11123658949745906
B006098,0.0,0.0,0.14330164217804667,0.14455110107284022
B006099,0.0,0.0,0.035955056179775284,0.2569169960474308
B006100,0.0,0.0,0.14399308556611928,0.027667984189723323
B006101,0.0,0.0,0.1334485738980121,0.07227555053642011
B006102,0.0,0.0,0.043215211754537596,0.010351966873706004
B006103,0.0,0.0,0.08418323249783924,0.043854696028609065
B006104,0.0,0.0,0.06534140017286084,0.04084321475625824
B006105,0.0,0.0,0.027312013828867762,0.03463203463203463
B006106,0.0,0.0,0.10890233362143474,0.012610577827969132
B006107,0.0,0.0,0.17752808988764043,0.008093355919442876
B006108,0.0,0.0,0.08107173725151254,0.011669489930359496
B006109,0.0,0.0,0.0,0.043854696028609065
B006110,1.0,1.0,0.6696629213483146,0.24374176548089588
B006111,0.0,0.0,0.06084701815038893,0.016939582156973464
B006112,1.0,0.0,0.15937770095073467,0.06888763410502541
B006113,0.0,0.0,0.07433016421780467,0.10220214568040656
B006114,0.0,0.0,0.1825410544511668,0.041407867494824016
B006115,0.0,0.0,0.18513396715643907,0.05552418595896857
B006116,0.0,0.0,0.037510803802938635,0.03801995106342932
B006117,0.0,0.0,0.0044943820224719105,0.044042913608131
B006118,0.0,0.0,0.10717372515125324,0.06192358366271411
B006119,1.0,1.0,0.3113223854796889,0.9917184265010353
B006120,0.0,0.0,0.10043215211754537,0.04310182571052136
B006121,0.0,0.0,0.20224719101123595,0.04121964991530209
B006122,0.0,0.0,0.08107173725151254,0.06192358366271411
B006123,0.0,0.0,0.0452895419187554,0.07716920760399022
B006124,0.0,0.0,0.09887640449438202,0.04592508940335027
B006125,0.0,0.0,0.16715643906655142,0.02842085450781103
B006126,0.0,0.0,0.13396715643906654,0.03124411820063994
B006127,0.0,0.0,0.049956784788245466,0.07227555053642011
B006128,0.0,0.0,0.0,0.08940335027291549
B006129,0.0,0.0,0.1076923076923077,0.04968944099378882
B006130,0.0,0.0,0.07744165946413138,0.06813476378693771
B006131,0.0,0.0,0.08401037165082109,0.06625258799171843
B006132,0.0,0.0,0.0891961970613656,0.0956145303971391
B006133,0.0,0.0,0.1955056179775281,0.03350272915490307
B006134,0.0,0.0,0.11944684528954191,0.061358930924148326
B006135,0.0,0.0,0.0968020743301642,0.09392057218144174
B006136,0.0,0.0,0.07934312878133103,0.06267645398080181
B006137,0.0,0.0,0.16110630942091617,0.020139281008846228
B006138,0.0,0.0,0.12428694900605013,0.07735742518351214
B006139,0.0,0.0,0.1536732929991357,0.19649915302089216
B006140,0.0,0.0,0.12273120138288676,0.07679277244494637
B006141,0.0,0.0,0.11045808124459809,0.20534537925842275
B006142,0.0,0.0,0.21763180639585133,0.0694522868435912
B006143,0.0,0.0,0.037510803802938635,0.09599096555618296
B006144,0.0,0.0,0.04615384615384615,0.047430830039525695
B006145,0.0,0.0,0.06949006050129644,0.04893657067570111
B006146,0.0,0.0,0.15315471045808124,0.06399397703745531
B006147,0.0,0.0,0.07156439066551426,0.016939582156973464
B006148,0.0,0.0,0.0929991356957649,0.10069640504423115
B006149,0.0,0.0,0.042005185825410546,0.06982872200263505
B006150,0.0,0.0,0.057389801210025924,0.0199510634293243
B006151,1.0,1.0,0.3598962834917891,0.9947299077733862
B006152,0.0,0.0,0.06343993085566119,0.19593450028232637
B006153,0.0,0.0,0.13050993949870354,0.07660455486542443
B006154,0.0,0.0,0.1063094209161625,0.11123658949745906
B006155,0.0,0.0,0.20864304235090753,0.06361754187841145
B006156,0.0,0.0,0.030077787381158166,0.16186711838885753
B006157,0.0,0.0,0.020051858254105444,0.077733860342556
B006158,0.0,0.0,0.10596369922212619,0.009410878976096368
B006159,0.0,0.0,0.037510803802938635,0.09599096555618296
B006160,0.0,0.0,0.14468452895419187,0.03877282138151703
B006161,0.0,0.0,0.07415730337078652,0.04893657067570111
B006162,0.0,0.0,0.1286084701815039,0.07039337474120083
B006163,0.0,0.0,0.11063094209161625,0.05552418595896857
B006164,0.0,0.0,0.1598962834917891,0.0033879164313946925
B006165,0.0,0.0,0.08729472774416594,0.08130999435347262
B006166,0.0,0.0,0.14883318928262748,0.21908526256352345
B006167,0.0,0.0,0.11754537597234226,0.04799548277809147
B006168,0.0,0.0,0.19429559204840102,0.14549218897044985
B006169,0.0,0.0,0.24096802074330162,0.12478825522303783
B006170,0.0,1.0,0.42662057044079515,0.1981931112365895
B006171,0.0,0.0,0.15350043215211756,0.13909279126670432
B006172,0.0,0.0,0.15108038029386345,0.07754564276303406
B006173,0.0,0.0,0.05324114088159032,0.0178806700545831
B006174,0.0,0.0,0.057735522904062225,0.029926595143986445
B006175,0.0,0.0,0.06551426101987899,0.034443817052512704
B006176,0.0,0.0,0.16888504753673292,0.0
B006177,0.0,0.0,0.1756266205704408,0.1266704310182571
B006178,0.0,0.0,0.19429559204840102,0.14549218897044985
B006179,0.0,0.0,0.05410544511668107,0.02145680406549972
B006180,0.0,0.0,0.0,0.0220214568040655
B006181,0.0,0.0,0.134485738980121,0.20082815734989648
B006182,0.0,0.0,0.12480553154710457,0.03293807641633728
B006183,0.0,0.0,0.15453759723422644,0.00771692076039902
B006184,0.0,0.0,0.15194468452895418,0.06474684735554301
B006185,1.0,0.0,0.11668107173725151,0.10276679841897234
B006186,0.0,0.0,0.0902333621434745,0.003764351590438546
B006187,0.0,0.0,0.07588591184096802,0.0839450404667796
B006188,0.0,0.0,0.0452895419187554,0.07716920760399022
B006189,0.0,0.0,0.08107173725151254,0.011669489930359496
B006190,0.0,0.0,0.18668971477960242,0.027291549030679468
B006191,0.0,0.0,0.06603284356093345,0.016563146997929608
B006192,0.0,0.0,0.09109766637856524,0.030114812723508376
B006193,0.0,0.0,0.11685393258426965,0.1562205910031997
B006194,0.0,0.0,0.042869490060501295,0.05533596837944664
B006195,0.0,0.0,0.14105445116681073,0.03914925654056089
B006196,0.0,0.0,0.18651685393258424,0.036325992847731976
B006197,0.0,0.0,0.05185825410544512,0.004893657067570111
B006198,0.0,0.0,0.035955056179775284,0.2569169960474308
B006199,0.0,0.0,0.08418323249783924,0.043854696028609065
B006200,0.0,0.0,0.177009507346586,0.08413325804630153
B006201,0.0,0.0,0.17165082108902333,0.02484472049689441
B006202,0.0,0.0,0.11979256698357821,0.09241483154526633
B006203,1.0,0.0,0.6696629213483146,0.24374176548089588
B006204,0.0,0.0,0.14589455488331893,0.16186711838885753
B006205,0.0,0.0,0.06949006050129644,0.017316017316017316
B006206,0.0,1.0,0.37424373379429554,0.023903632599284776
B006207,0.0,0.0,0.0902333621434745,0.003764351590438546
B006208,0.0,0.0,0.030423509075194467,0.018445322793148883
B006209,0.0,0.0,0.04546240276577355,0.024280067758328628
B006210,0.0,0.0,0.019533275713050993,0.11500094108789762
B006211,0.0,0.0,0.21503889369057907,0.02277432712215321
B006212,0.0,0.0,0.15695764909248056,0.06041784302653869
B006213,1.0,0.0,0.03733794295592049,0.14153961980048937
B006214,0.0,0.0,0.11685393258426965,0.1562205910031997
B006215,0.0,1.0,0.3113223854796889,0.9917184265010353
B006216,0.0,0.0,0.13569576490924803,0.025409373235460192
B006217,0.0,0.0,0.08418323249783924,0.13871635610766045
B006218,0.0,0.0,0.06534140017286084,0.04084321475625824
B006219,0.0,0.0,0.13777009507346585,0.07509881422924902
B006220,0.0,0.0,0.11495246326707001,0.003764351590438546
B006221,0.0,0.0,0.0878133102852204,0.02484472049689441
B006222,0.0,0.0,0.17821953327571305,0.088085827216262
B006223,0.0,0.0,0.14883318928262748,0.21908526256352345
B006224,0.0,0.0,0.0,0.045736871823828344
B006225,0.0,0.0,0.08055315471045808,0.09260304912478826
B006226,0.0,0.0,0.1372515125324114,0.02559759081498212
B006227,0.0,0.0,0.07415730337078652,0.04893657067570111
B006228,0.0,0.0,0.1605877268798617,0.11914172783738003
B006229,0.0,0.0,0.002765773552290406,0.07528703180877094
B006230,0.0,0.0,0.039412273120138286,0.022586109542631284
B006231,0.0,0.0,0.1289541918755402,0.04630152456239413
B006232,0.0,0.0,0.06395851339671564,0.08676830415960851
B006233,0.0,0.0,0.17061365600691442,0.12949369471108602
B006234,0.0,0.0,0.00881590319792567,0.024656502917372484
B006235,0.0,0.0,0.15522904062229906,0.07547524938829288
B006236,0.0,0.0,0.0,0.012422360248447206
B006237,0.0,0.0,0.0442523768366465,0.019574628270280447
B006238,0.0,0.0,0.16439066551426101,0.03670242800677583
B006239,0.0,0.0,0.15522904062229906,0.07547524938829288
B006240,0.0,0.0,0.08452895419187553,0.041784302653867865
B006241,0.0,0.0,0.018150388936905792,0.07679277244494637
B006242,0.0,0.0,0.08522039757994813,0.1341991341991342
B006243,0.0,1.0,0.2212618841832325,0.09542631281761717
B006244,0.0,0.0,0.06413137424373379,0.022586109542631284
B006245,0.0,0.0,0.04753673292999135,0.05006587615283267
B006246,1.0,0.0,0.021780466724286948,0.06964050442311313
B006247,0.0,0.0,0.04338807260155574,0.07095802747976662
B006248,0.0,1.0,0.6821089023336214,0.23602484472049687
B006249,0.0,0.0,0.14624027657735525,0.09580274797666102
B006250,0.0,0.0,0.11426101987899741,0.044795783926218705
B006251,0.0,0.0,0.15453759723422644,0.00771692076039902
B006252,0.0,0.0,0.19809853068280037,0.04423113118765293
B006253,0.0,0.0,0.16767502160760586,0.011104837191793714
B006254,0.0,0.0,0.021261884183232497,0.05665349143610013
B006255,0.0,0.0,0.14606741573033707,0.15716167890080934
B006256,0.0,0.0,0.17752808988764043,0.008093355919442876
B006257,0.0,0.0,0.1692307692307692,0.13871635610766045
B006258,0.0,1.0,0.3598962834917891,0.9947299077733862
B006259,0.0,0.0,0.1547104580812446,0.0018821757952192735
B006260,0.0,0.0,0.20224719101123595,0.04121964991530209
B006261,1.0,0.0,0.4271391529818496,1.0
B006262,0.0,0.0,0.0,0.08206286467156032
B006263,0.0,0.0,0.0452895419187554,0.07716920760399022
B006264,0.0,0.0,0.07726879861711322,0.07641633728590251
B006265,0.0,0.0,0.04148660328435609,0.05326557500470544
B006266,0.0,0.0,0.11028522039757994,0.044042913608131
B006267,0.0,0.0,0.04338807260155574,0.07095802747976662
B006268,0.0,0.0,0.1139152981849611,0.040466779597214377
B006269,0.0,0.0,0.2062229904926534,0.026350461133069828
B006270,0.0,0.0,0.665514261019879,0.07171089779785432
B006271,0.0,0.0,0.0442523768366465,0.1725955204216074
B006272,0.0,0.0,0.04217804667242869,0.03387916431394692
B006273,0.0,0.0,0.25064822817631804,0.09354413702239789
B006274,0.0,0.0,0.088504753673293,0.11518915866741955
B006275,0.0,0.0,0.12324978392394122,0.002635046113306983
B006276,0.0,0.0,0.058081244598098526,0.18539431582909846
B006277,0.0,0.0,0.1491789109766638,0.07848673066064371
B006278,0.0,0.0,0.08643042350907519,0.033314511575381144
B006279,0.0,0.0,0.016421780466724285,0.042725390551477505
B006280,0.0,0.0,0.04511668107173725,0.02503293807641634
B006281,0.0,0.0,0.05185825410544512,0.004893657067570111
B006282,0.0,0.0,0.0929991356957649,0.10069640504423115
B006283,0.0,0.0,0.37424373379429554,0.023903632599284776
B006284,0.0,0.0,0.0452895419187554,0.07716920760399022
B006285,0.0,0.0,0.16525496974935178,0.12121212121212122
B006286,0.0,0.0,0.025064822817631807,0.010163749294184076
B006287,0.0,0.0,0.20535868625756268,0.034255599472990776
B006288,0.0,0.0,0.07363872082973207,0.0502540937323546
B006289,0.0,0.0,0.05324114088159032,0.0178806700545831
B006290,0.0,0.0,0.13673292999135694,0.06117071334462639
B006291,0.0,0.0,0.0644770959377701,0.0028232636928289105
B006292,0.0,0.0,0.08124459809853068,0.02484472049689441
B006293,0.0,0.0,0.12653414001728608,0.09994353472614342
B006294,0.0,0.0,0.03733794295592049,0.14153961980048937
B006295,0.0,0.0,0.1405358686257563,0.04705439488048183
B006296,0.0,0.0,0.11374243733794295,0.07039337474120083
B006297,0.0,0.0,0.04269662921348315,0.043478260869565216
B006298,0.0,0.0,0.05548833189282627,0.10464897421419161
B006299,0.0,0.0,0.1818496110630942,0.11876529267833616
B006300,0.0,0.0,0.08833189282627485,0.015057406361754188
B006301,0.0,0.0,0.07744165946413138,0.06813476378693771
B006302,0.0,1.0,0.4311149524632671,0.16581968755881799
B006303,0.0,0.0,0.04753673292999135,0.14342179559570864
B006304,0.0,0.0,0.0,0.08940335027291549
B006305,0.0,0.0,0.030423509075194467,0.018445322793148883
B006306,0.0,0.0,0.12445980985306827,0.0033879164313946925
B006307,0.0,0.0,0.04338807260155574,0.003011481272350838
B006308,0.0,0.0,0.12981849611063093,0.027667984189723323
B006309,0.0,0.0,0.2219533275713051,0.019574628270280447
B006310,0.0,0.0,0.0651685393258427,0.021080368906455864
B006311,0.0,0.0,0.12999135695764907,0.12196499153020891
B006312,0.0,0.0,0.1560933448573898,0.07284020327498589
B006313,0.0,0.0,0.23906655142610198,0.11104837191793715
B006314,0.0,0.0,0.08107173725151254,0.011669489930359496
B006315,0.0,0.0,0.2570440795159896,0.08130999435347262
B006316,0.0,0.0,0.12687986171132237,0.06700545830980614
B006317,0.0,0.0,0.0902333621434745,0.003764351590438546
B006318,0.0,0.0,0.12394122731201382,0.029738377564464517
B006319,0.0,0.0,0.18133102852203975,0.03086768304159608
B006320,0.0,0.0,0.07156439066551426,0.016939582156973464
B006321,0.0,0.0,0.11979256698357821,0.09241483154526633
B006322,0.0,0.0,0.09144338807260155,0.03049124788255223
B006323,0.0,0.0,0.05410544511668107,0.1266704310182571
B006324,0.0,0.0,0.10717372515125324,0.017316017316017316
B006325,0.0,1.0,0.14399308556611928,0.019574628270280447
B006326,0.0,0.0,0.1853068280034572,0.11914172783738003
B006327,0.0,0.0,0.20397579948141747,0.06022962544701675
B006328,0.0,0.0,0.08833189282627485,0.18878223226049312
B006329,0.0,0.0,0.045980985306828,0.017504234895539244
