booking_id,booking_ts,agency_id,user_id,product_type,route_type,origin_country,dest_country,lead_time_days,booking_value,passengers_count,payment_method,booking_status,fraud_label,fraud_reason,session_id,device_fingerprint,ip_address,asn,is_vpn_or_proxy,os,browser,time_to_book_seconds,device_switch_flag,event_id,is_cancelled,cancel_delay_days,is_disputed,dispute_delay_days,chargeback_amount,final_loss_amount,total_passengers,suspicious_pax_domains,role,user_age_days,avg_logins_per_day,failed_login_ratio,account_status,email_domain_match_flag,user_fraud_label,user_fraud_type,country,agency_age_days,kyc_status,credit_limit,status,agency_email_domain
B007158,2025-11-28 01:08:00,A0171,U00763,flight,domestic,IN,IN,7,86.55,2,credit_line,confirmed,0,legit,fe08d4b8-1614-4e10-bdaf-58373e3abc7e,a91a2818d70c172b,79.113.137.161,77594,0,macOS,Safari,789,0,E007158,0,0,0,0,0.0,0.0,2,0,agent,494,7.55,0.0428,active,1,0,legit,SG,1694,verified,50000,active,travease.ae
B007159,2025-09-18 17:22:00,A0086,U00013,flight,domestic,UK,UK,16,186.68,1,credit_line,confirmed,0,legit,7903546a-fd77-4f08-afec-44385d973e12,8c53b3da52af5543,43.43.232.64,93064,0,iOS,Chrome,506,0,E007159,0,0,0,0,0.0,0.0,1,0,agent,134,11.41,0.0144,active,1,0,legit,IN,1925,verified,50000,active,jetsetgo.in
B007160,2025-11-12 19:07:00,A0170,U00281,flight,international,US,SG,67,1797.44,1,credit_line,confirmed,0,legit,747d20ca-4d26-48dd-885e-08636ad4aac4,c6b2e7fc3f7bdbb3,217.116.200.189,92379,0,Windows,Firefox,1136,0,E007160,0,0,0,0,0.0,0.0,1,0,agent,1502,4.29,0.0153,active,1,0,legit,AE,1042,pending,10000,active,bookmyflight.in
B007161,2025-10-27 23:14:00,A0035,U00075,flight,domestic,US,US,2,292.44,2,credit_line,confirmed,0,legit,ee09dded-e0f6-4744-9f66-dac3c582170f,da8c5b1e218d601b,201.154.187.1,49218,0,Windows,Chrome,491,0,E007161,0,0,0,0,0.0,0.0,2,0,finance,413,7.5,0.0696,active,1,0,legit,US,984,verified,50000,active,travelzen.in
B007162,2025-04-30 07:12:00,A0172,U00552,package,domestic,AE,AE,12,92.66,2,credit_line,pending,0,legit,8f26f6fe-f894-4c06-b129-512ad0a6c1e1,9d8e011ed07286a8,127.72.111.139,47504,0,Android,Edge,214,0,E007162,0,0,0,0,0.0,0.0,2,0,agent,1937,9.3,0.0312,active,1,0,legit,IN,1111,verified,100000,active,routemaster.co
B007163,2025-09-05 18:57:00,A0147,U00596,hotel,domestic,AE,AE,13,248.14,2,credit_line,confirmed,0,legit,f365d5db-f6cc-41a3-8cd7-f55d8de1a01b,b4ee7ecd24b556fc,208.74.93.110,36339,0,macOS,Chrome,305,0,E007163,0,0,0,0,0.0,0.0,2,0,agent,1389,2.47,0.0235,active,0,0,legit,SG,76,pending,25000,active,airsync.in
B007164,2025-12-24 07:13:00,A0013,U00262,hotel,domestic,AE,AE,5,111.77,1,credit_line,confirmed,0,legit,dc618eec-eba9-4e7b-87c9-0dc6f92a591e,8ff32aa0f11c4d34,189.162.143.198,84824,0,macOS,Chrome,1073,0,E007164,0,0,0,0,0.0,0.0,1,1,agent,1496,3.52,0.0279,active,1,0,legit,UK,2991,pending,100000,active,flydeals.com
B007165,2025-07-10 06:46:00,A0181,U00755,flight,domestic,US,US,16,513.14,2,credit_line,confirmed,0,legit,7322e26c-ca25-4ecb-96a8-adfbe2404f45,b9c68bfa375765b2,228.226.82.82,3990,0,Windows,Chrome,244,0,E007165,0,0,0,0,0.0,0.0,2,0,finance,1234,8.63,0.0421,active,1,0,legit,IN,1242,verified,50000,active,quicktrips.com
B007166,2025-02-17 09:53:00,A0008,U00098,package,domestic,UK,UK,8,169.3,1,credit_line,confirmed,0,legit,bacf2a84-5e4e-4438-a0ef-6bc8bbfc0a74,5fd0edbf21d0b373,219.23.4.72,7108,0,Windows,Chrome,307,0,E007166,0,0,0,0,0.0,0.0,1,0,admin,1852,0.0,0.0022,active,1,0,legit,US,2587,verified,5000,active,airdesk.uk
B007167,2025-09-14 22:32:00,A0162,U00650,hotel,domestic,IN,IN,14,101.33,2,credit_line,confirmed,0,legit,ca5cc4fc-a2cb-4142-a22e-91635e9f5e02,96c3d958e2d95b8b,104.22.8.20,23848,0,macOS,Edge,258,0,E007167,0,0,0,0,0.0,0.0,2,1,agent,1504,5.96,0.0849,active,1,0,legit,SG,2004,verified,25000,active,globeways.in
B007168,2025-02-18 17:45:00,A0039,U00174,flight,international,IN,US,12,1629.99,6,credit_line,confirmed,0,legit,4f2cb533-613c-41a5-bac0-c2d5bc9f7c4c,624fb9de55fc124b,92.77.185.6,37530,0,Android,Chrome,361,0,E007168,0,0,0,0,0.0,0.0,6,0,agent,1567,3.44,0.067,active,1,0,legit,SG,1723,verified,200000,active,skyroute.in
B007169,2025-09-30 19:07:00,A0117,U00495,hotel,domestic,IN,IN,18,191.41,4,card,confirmed,0,legit,245ddcfa-4e03-45aa-b83a-ef198c32edcc,47f04ab469bb0d4d,114.168.221.203,78191,0,macOS,Chrome,925,0,E007169,0,0,0,0,0.0,0.0,4,0,admin,846,0.0,0.0042,active,1,0,legit,UK,2548,verified,5000,active,airnova.sg
B007170,2025-09-23 22:48:00,A0166,U00491,package,domestic,IN,IN,12,295.7,2,credit_line,confirmed,0,legit,ae56f565-3ff5-4bf2-89dc-005653e29231,6c56e964ee83cf82,229.133.14.129,41714,0,macOS,Edge,60,0,E007170,0,0,0,0,0.0,0.0,2,0,agent,1378,3.22,0.0243,active,1,0,legit,UK,1883,verified,5000,active,jetsetgo.in
B007171,2025-01-06 09:59:00,A0081,U00301,flight,domestic,US,US,11,225.82,1,credit_line,confirmed,1,user has abnormally high cancellation rate,3334f595-98e6-4aff-b4a1-fa3cfc700524,48f36339f5cdd886,93.95.2.214,89270,0,Windows,Chrome,38,0,E007171,1,2,0,0,0.0,0.0,1,1,agent,396,13.83,0.0594,active,0,1,cancellation_abuser,US,1846,verified,50000,active,travelcorp.com
B007172,2025-08-24 06:21:00,A0108,U00150,flight,international,IN,TH,80,3958.55,6,credit_line,confirmed,0,legit,591b1d71-76de-4863-aede-78b5fc2ec182,663a911782b980ee,177.37.18.2,5405,0,iOS,Chrome,415,0,E007172,0,0,0,0,0.0,0.0,6,0,admin,1937,8.54,0.0152,active,1,0,legit,UK,65,failed,25000,active,globalwings.co
B007173,2025-01-15 12:34:00,A0098,U00270,package,domestic,IN,IN,15,162.11,2,credit_line,confirmed,0,legit,894c8c40-fbfa-4d90-92cf-53b4cdd8e151,f4555b979ac666e4,157.158.215.35,27894,0,Windows,Safari,463,0,E007173,0,0,0,0,0.0,0.0,2,0,agent,2343,3.79,0.0215,active,1,0,legit,IN,2836,verified,25000,active,swiftfly.in
B007174,2025-07-08 17:19:00,A0148,U00482,flight,international,US,AE,50,2346.94,2,credit_line,confirmed,0,legit,a60879e0-b14c-4d44-bdc1-0a6f17dfae87,29536ee3c0ab58f4,203.209.113.42,84707,0,Android,Firefox,530,0,E007174,0,0,0,0,0.0,0.0,2,0,finance,234,2.28,0.0425,active,1,0,legit,AE,2944,verified,25000,active,globalwings.co
B007175,2025-02-05 06:25:00,A0123,U00275,hotel,domestic,IN,IN,18,139.27,1,credit_line,confirmed,1,user has abnormally high cancellation rate,7d7b48fe-9b3d-4d29-bd85-ab7b3bb042d2,92a097e431349042,89.42.228.57,34925,1,iOS,Chrome,56,0,E007175,1,2,0,0,0.0,0.0,1,1,agent,1843,15.27,0.0312,active,1,1,cancellation_abuser,IN,2012,verified,500000,active,flyhigh.ae
B007176,2025-09-01 13:33:00,A0179,U00079,flight,domestic,IN,IN,1,225.89,3,credit_line,confirmed,0,legit,3e167ee5-5d06-4628-a779-6f95930d5ab8,719d76615692f178,17.102.43.154,97445,0,iOS,Chrome,350,0,E007176,0,0,0,0,0.0,0.0,3,1,agent,2017,6.28,0.0624,locked,1,0,legit,US,517,verified,200000,active,jetstream.ae
B007177,2025-06-10 12:09:00,A0123,U00557,flight,domestic,IN,IN,1,153.3,3,credit_line,confirmed,0,legit,7647c24e-67da-4bb9-a8e8-cc8b611ec78d,c5bb29242e96e58a,46.146.151.82,15943,0,Windows,Chrome,151,0,E007177,0,0,0,0,0.0,0.0,3,0,agent,2425,7.08,0.0064,active,1,0,legit,IN,2012,verified,500000,active,flyhigh.ae
B007178,2025-11-10 05:07:00,A0084,U00768,hotel,international,AE,IN,21,2739.62,2,bank,confirmed,0,legit,20d55941-71f1-42b4-a6fa-4839a3d02374,ccb2742aa89ad40e,70.123.144.195,24638,0,Windows,Chrome,427,0,E007178,1,1,0,0,0.0,0.0,2,0,agent,2353,4.3,0.0547,locked,1,0,legit,IN,599,verified,10000,active,skybound.co
B007179,2025-08-25 22:01:00,A0193,U00034,flight,domestic,IN,IN,9,338.58,6,credit_line,confirmed,0,legit,05127d76-7532-40ad-b578-5d5878802afd,7787b8d06282fe12,243.183.136.111,69147,0,macOS,Edge,62,0,E007179,0,0,0,0,0.0,0.0,6,0,agent,2231,3.52,0.0094,active,1,0,legit,US,1122,failed,100000,active,airventure.com
B007180,2025-08-03 14:42:00,A0046,U00220,hotel,domestic,AE,AE,14,265.27,1,credit_line,confirmed,0,legit,97ff6edb-50f2-4fd7-98f4-8367c1a3d6b4,fb32dea71d29f5ab,201.78.237.88,29372,0,Windows,Safari,324,0,E007180,0,0,0,0,0.0,0.0,1,0,agent,231,7.55,0.0411,active,1,0,legit,SG,255,verified,50000,active,jetsetgo.in
B007181,2025-09-28 18:31:00,A0142,U00268,flight,domestic,IN,IN,18,241.95,1,credit_line,failed,0,legit,417adc8b-634c-42f5-a4ab-687589c74d01,47ea4993469c3a56,105.13.137.228,64411,0,iOS,Edge,155,0,E007181,0,0,0,0,0.0,0.0,1,0,agent,1207,6.56,0.0281,active,1,0,legit,IN,1249,verified,100000,active,flynext.sg
B007182,2025-08-09 14:09:00,A0121,U00723,flight,domestic,AE,AE,1,293.36,1,credit_line,confirmed,0,legit,729a59ae-1a41-4ce4-956f-8acb5175e39a,13d09c4c81b7bbdb,223.171.74.201,26203,0,Windows,Chrome,273,0,E007182,0,0,0,0,0.0,0.0,1,0,agent,1096,8.28,0.0449,active,1,0,legit,UK,1853,verified,25000,active,travelcorp.com
B007183,2025-02-22 19:11:00,A0029,U00421,flight,domestic,IN,IN,11,338.44,3,card,confirmed,0,legit,b7c9175e-696b-4d52-a70e-5482cec90ee0,21f2200ceaf6cefd,174.185.91.135,70138,0,Android,Safari,250,0,E007183,0,0,0,0,0.0,0.0,3,0,agent,2174,4.18,0.0336,active,1,0,legit,AE,1188,pending,25000,active,travelworks.sg
B007184,2025-03-05 18:18:00,A0153,U00007,flight,international,UK,UK,76,1433.44,1,credit_line,confirmed,0,legit,5b5f67f2-56fa-48ba-a529-6cc9a5fafc8d,525a4c3b6ab20926,31.161.225.142,80011,0,Android,Chrome,345,0,E007184,0,0,0,0,0.0,0.0,1,0,admin,183,3.53,0.0418,active,1,0,legit,IN,665,verified,25000,active,airventure.com
B007185,2025-09-25 10:16:00,A0062,U00305,flight,international,IN,US,42,1914.31,3,bank,confirmed,0,legit,c3532aca-1c1b-4d39-9187-a94d148a9449,770c22a58d79ec39,208.224.131.156,51387,0,macOS,Chrome,162,0,E007185,0,0,0,0,0.0,0.0,3,0,agent,1301,4.91,0.0305,active,1,0,legit,IN,2595,verified,5000,active,flynext.sg
B007186,2025-12-31 04:34:00,A0151,U00765,hotel,international,IN,FR,5,3673.43,4,credit_line,confirmed,0,legit,e7b09ba1-68c0-448c-8017-298d06b44292,4c960fd9711395f3,98.241.79.73,23103,0,Android,Edge,302,0,E007186,0,0,0,0,0.0,0.0,4,0,agent,1260,2.39,0.0483,active,1,0,legit,US,298,pending,5000,active,tripcraft.in
B007187,2025-10-29 22:21:00,A0022,U00392,package,domestic,AE,AE,19,180.1,4,credit_line,confirmed,0,legit,9d8538be-3e18-494a-a56a-a44cc10848e9,6a1a68b7fc3cf62f,220.115.16.29,81089,0,Windows,Chrome,252,0,E007187,0,0,0,0,0.0,0.0,4,2,agent,2062,4.37,0.0185,active,1,0,legit,IN,2878,verified,50000,active,flynext.sg
B007188,2025-03-18 06:22:00,A0072,U00567,hotel,domestic,IN,IN,2,231.38,1,credit_line,failed,1,shared infra across multiple fraud users,8f79c53b-c1b9-471c-94cb-0aae78aa513c,799542d90e0c00ed,238.32.67.1,55741,0,macOS,Safari,53,1,E007188,0,0,0,0,0.0,0.0,1,0,agent,1922,24.68,0.1057,locked,1,1,ring_operator,IN,1022,verified,5000,suspended,aerolink.uk
B007189,2025-06-11 15:58:00,A0099,U00250,flight,domestic,IN,IN,6,160.93,7,credit_line,confirmed,0,legit,ff1bc524-9c50-4ed4-8d92-4d1c489d01db,29ec8f6526d04089,114.249.12.54,25180,0,Android,Chrome,406,0,E007189,1,1,0,0,0.0,0.0,7,2,agent,2225,0.36,0.0094,active,1,0,legit,IN,567,verified,10000,active,jetstream.ae
B007190,2025-01-02 19:14:00,A0006,U00243,hotel,domestic,UK,UK,15,421.35,3,credit_line,confirmed,0,legit,84f0bf6e-4f7c-48a0-a0da-a246ad0cb02d,317060c97c857c42,171.23.138.6,43922,0,Windows,Chrome,460,0,E007190,1,0,0,0,0.0,0.0,3,0,agent,1992,10.16,0.0677,active,1,0,legit,IN,133,verified,50000,active,jetsetgo.in
B007191,2025-05-12 01:27:00,A0189,U00630,package,international,IN,IN,34,1142.65,4,credit_line,pending,0,legit,f376ecd8-083d-4966-83fe-f31be96c0b15,fdda6dd2dca34790,126.12.88.83,2928,0,Windows,Chrome,211,0,E007191,0,0,0,0,0.0,0.0,4,0,agent,1867,4.64,0.0215,active,0,0,legit,AE,1709,verified,100000,active,travelworks.sg
B007192,2025-10-20 02:47:00,A0196,U00380,flight,domestic,SG,SG,16,265.28,3,credit_line,confirmed,0,legit,455fab5a-5865-4298-bcfb-a87763f38092,b9281e3fbf819ab0,104.200.112.59,5847,0,Windows,Safari,658,0,E007192,0,0,0,0,0.0,0.0,3,0,finance,904,2.17,0.0217,active,1,0,legit,IN,1803,verified,10000,active,jetforce.co
B007193,2025-05-29 10:36:00,A0044,U00085,flight,international,IN,US,10,5327.44,2,credit_line,confirmed,0,legit,03a44821-2e66-4c58-83d3-6a652c5b1f94,3b6d6b658837a7e0,236.38.92.99,5984,0,iOS,Chrome,177,0,E007193,0,0,0,0,0.0,0.0,2,1,agent,1879,13.08,0.0072,active,1,0,legit,US,1829,verified,25000,active,skybound.co
B007194,2025-12-16 05:52:00,A0175,U00427,flight,international,UK,US,39,2573.02,3,credit_line,confirmed,0,legit,0ce71565-dd9f-492d-9b87-c379ab454079,d065d836ee466dc6,158.222.224.95,47588,0,Windows,Chrome,316,0,E007194,0,0,0,0,0.0,0.0,3,0,agent,2338,5.44,0.028,active,1,0,legit,SG,2879,pending,25000,active,gotravel.in
B007195,2025-11-15 21:07:00,A0004,U00154,flight,domestic,US,US,19,174.91,2,credit_line,confirmed,0,legit,58b883c8-cbbf-42d4-9677-aa164cdd8a89,65759bece43508ba,200.190.191.138,29465,0,Windows,Chrome,134,0,E007195,0,0,0,0,0.0,0.0,2,0,agent,703,4.79,0.0158,active,1,0,legit,AE,1473,verified,10000,active,skybound.co
B007196,2025-11-27 01:10:00,A0120,U00263,package,domestic,IN,IN,11,315.23,2,credit_line,confirmed,0,legit,e5253989-bed0-4024-b0d9-0cc1e1457e71,81196c9700e45d6e,23.206.152.74,6600,0,Windows,Edge,598,0,E007196,0,0,0,0,0.0,0.0,2,1,agent,129,7.63,0.0595,active,1,0,legit,AE,863,verified,50000,active,wingcraft.uk
B007197,2025-12-05 08:42:00,A0160,U00261,flight,domestic,AE,AE,6,254.66,3,credit_line,confirmed,0,legit,10140ba0-803b-4fad-a546-81e4dea64b74,21f050639588cf56,3.246.45.179,27067,0,iOS,Chrome,940,0,E007197,0,0,0,0,0.0,0.0,3,1,agent,774,2.84,0.0735,active,1,0,legit,UK,1840,failed,5000,active,wingcraft.uk
B007198,2025-08-12 17:55:00,A0174,U00470,hotel,domestic,IN,IN,9,85.52,3,credit_line,confirmed,0,legit,85152734-0ba5-4bef-9789-906fdf415af7,e98db1ccc1842bff,46.146.151.82,39764,0,Windows,Chrome,534,0,E007198,0,0,0,0,0.0,0.0,3,0,agent,1989,5.75,0.0208,active,1,0,legit,IN,542,pending,25000,active,wingspan.sg
B007199,2025-11-17 05:18:00,A0168,U00018,flight,domestic,US,US,5,105.73,2,card,confirmed,0,legit,d4c9a869-1326-4ed5-80b7-12270fdd9125,cc859875533927b3,156.218.50.140,73529,0,macOS,Chrome,343,0,E007199,0,0,0,0,0.0,0.0,2,0,admin,2431,2.18,0.0233,active,1,0,legit,IN,1180,pending,10000,active,airdesk.uk
B007200,2025-08-25 03:27:00,A0057,U00239,flight,international,IN,AE,86,1094.42,1,card,confirmed,0,legit,7fad9ecb-4705-4393-bb26-37dd59f5d67f,d7bb1cb188926878,19.157.208.33,72306,0,Android,Chrome,353,0,E007200,0,0,0,0,0.0,0.0,1,1,finance,1689,8.24,0.0357,active,1,0,legit,IN,46,pending,25000,active,traveledge.com
B007201,2025-08-18 22:15:00,A0117,U00646,flight,domestic,SG,SG,1,243.39,1,bank,confirmed,0,legit,afaa77d5-e459-46c1-aa64-dc2d6eaf650a,838eb0c24667081f,61.170.195.66,47409,0,macOS,Chrome,534,0,E007201,0,0,0,0,0.0,0.0,1,0,agent,1705,4.83,0.0632,active,1,0,legit,UK,2548,verified,5000,active,airnova.sg
B007202,2025-05-24 15:20:00,A0130,U00031,package,international,SG,TH,56,907.65,3,card,pending,0,legit,51e4a7d6-c168-452f-8644-8ee5f276d8cb,e0c3263d73d72466,91.36.224.185,36657,0,Windows,Edge,530,0,E007202,0,0,0,0,0.0,0.0,3,0,finance,2276,6.72,0.09,active,1,0,legit,AE,2647,verified,5000,active,bookmyflight.in
B007203,2025-04-22 04:31:00,A0072,U00290,flight,international,IN,UK,36,1366.73,2,card,confirmed,0,legit,29a2197b-269c-4100-8c38-33144cf70bf3,b8430cfc0284aa12,169.153.51.15,77770,0,Windows,Edge,164,0,E007203,0,0,0,0,0.0,0.0,2,0,agent,2339,0.36,0.0298,active,1,0,legit,IN,1022,verified,5000,suspended,aerolink.uk
B007204,2025-01-27 00:19:00,A0080,U00318,hotel,international,IN,AE,44,952.25,1,bank,failed,0,legit,b2f0abc8-2ddc-4827-b5e5-29495d8af185,2e6d7e75b9579d20,184.178.97.248,39917,0,iOS,Safari,351,0,E007204,1,0,0,0,0.0,0.0,1,1,agent,1489,7.19,0.0138,active,1,0,legit,IN,2095,verified,100000,active,wingcraft.uk
B007205,2025-04-07 08:21:00,A0077,U00354,flight,international,IN,FR,12,744.68,3,card,confirmed,0,legit,7ac683aa-ba45-497e-a17d-b9730bef0706,8ee32bb73c43b969,6.160.67.68,52531,0,macOS,Chrome,338,0,E007205,0,0,0,0,0.0,0.0,3,0,agent,523,9.0,0.0516,active,1,0,legit,UK,2036,verified,200000,active,airnova.sg
B007206,2025-06-03 08:21:00,A0149,U00041,hotel,domestic,UK,UK,3,157.21,2,credit_line,confirmed,0,legit,2b4e1353-b1cd-4eee-8f5b-00a6f48649bd,27b64a8f16ce9464,236.158.108.54,81442,0,iOS,Chrome,200,0,E007206,0,0,0,0,0.0,0.0,2,1,admin,1452,5.08,0.0648,active,1,0,legit,IN,2900,verified,10000,active,travelworks.sg
B007207,2025-03-01 00:25:00,A0079,U00649,hotel,international,IN,US,80,1635.86,6,card,confirmed,0,legit,c2dc48c0-588c-4acd-a002-8fa597633ba9,5c3887f862fb9a8d,104.8.30.227,39892,0,Android,Safari,437,0,E007207,0,0,0,0,0.0,0.0,6,0,agent,1144,5.19,0.0204,active,0,0,legit,IN,157,verified,10000,active,skyroute.in
B007208,2025-06-02 13:24:00,A0160,U00532,hotel,domestic,AE,AE,9,263.68,2,credit_line,confirmed,1,shared infra across multiple fraud users,a9866191-2b13-4397-911f-07c513de54d3,6c76fc3fbc61c49b,31.58.15.138,15525,0,Windows,Edge,36,1,E007208,0,0,0,0,0.0,0.0,2,2,agent,2193,24.94,0.0885,active,0,1,ring_operator,UK,1840,failed,5000,active,wingcraft.uk
B007209,2025-12-29 20:42:00,A0153,U00007,flight,domestic,IN,IN,11,165.48,2,credit_line,confirmed,0,legit,6acdb331-9522-437a-8c42-a70c39158f48,525a4c3b6ab20926,31.161.225.142,41721,0,Android,Chrome,480,0,E007209,0,0,0,0,0.0,0.0,2,0,admin,183,3.53,0.0418,active,1,0,legit,IN,665,verified,25000,active,airventure.com
B007210,2025-05-19 09:09:00,A0127,U00584,flight,domestic,IN,IN,9,452.2,1,credit_line,confirmed,0,legit,e0087761-4130-4239-a70f-73db9ce0363a,863d8c308f1444a3,120.62.170.245,47274,0,macOS,Edge,379,0,E007210,0,0,0,0,0.0,0.0,1,0,agent,1735,7.17,0.0162,active,1,0,legit,UK,1178,verified,5000,active,voyagepro.sg
B007211,2025-06-22 17:38:00,A0124,U00776,flight,domestic,AE,AE,13,136.41,1,credit_line,confirmed,0,legit,20db1352-83d0-4392-91df-e2aefa8d8140,356a51c1d8792f9b,241.88.241.222,19345,0,Android,Firefox,1125,0,E007211,0,0,0,0,0.0,0.0,1,0,agent,1576,3.16,0.0629,active,1,0,legit,IN,883,verified,50000,active,skybound.co
B007212,2025-03-03 07:35:00,A0184,U00696,package,international,US,TH,47,1579.03,1,credit_line,confirmed,1,new device/ip + short lead time,1ce90406-5588-40d6-a707-1818c7e163f5,8a882af10dec24fe,237.184.44.220,13162,1,Android,Chrome,71,0,E007212,0,0,0,0,0.0,0.0,1,1,agent,1974,18.49,0.3365,active,0,1,account_takeover,US,610,pending,5000,active,skypaths.uk
B007213,2025-11-08 16:27:00,A0053,U00602,flight,domestic,SG,SG,14,159.69,3,card,confirmed,0,legit,812e086d-6f6c-41a5-a1fa-3b793eddece2,6a1a68b7fc3cf62f,20.215.197.240,8542,0,Windows,Chrome,263,0,E007213,0,0,0,0,0.0,0.0,3,2,agent,1422,0.33,0.0374,active,0,0,legit,US,845,verified,50000,active,flydeals.com
B007214,2025-08-04 08:05:00,A0029,U00759,flight,domestic,UK,UK,16,126.34,1,credit_line,confirmed,0,legit,a2132006-063d-4cec-bcbd-c14e0df53d87,f8054f2fb6f3e0b3,147.59.124.155,87120,0,Windows,Edge,230,0,E007214,0,0,0,0,0.0,0.0,1,0,agent,208,6.8,0.0259,active,1,0,legit,AE,1188,pending,25000,active,travelworks.sg
B007215,2025-03-09 00:20:00,A0199,U00486,flight,domestic,SG,SG,17,122.45,1,credit_line,confirmed,0,legit,1cf44783-75f5-4a87-9e4e-405873fb03b1,2ef45fee3dfec748,153.234.9.149,76193,0,macOS,Chrome,636,0,E007215,0,0,0,0,0.0,0.0,1,0,agent,324,6.79,0.0462,active,1,0,legit,US,1257,verified,100000,active,skyroute.in
B007216,2025-08-13 23:30:00,A0194,U00543,flight,domestic,SG,SG,15,190.34,5,bank,confirmed,0,legit,2bc84f53-84e6-461f-9852-29efff8e3e6d,fe161c00d9297a16,19.157.208.33,44824,0,Windows,Chrome,75,0,E007216,0,0,0,0,0.0,0.0,5,0,admin,1904,8.19,0.0025,active,1,0,legit,SG,1038,failed,50000,suspended,flyscope.ae
B007217,2025-04-23 20:00:00,A0093,U00474,hotel,domestic,IN,IN,11,86.29,2,credit_line,confirmed,0,legit,feee4515-72a6-4360-adb4-7513ab2f143d,8251a3cd2f959977,36.59.147.26,75345,0,Windows,Chrome,499,0,E007217,0,0,0,0,0.0,0.0,2,1,agent,1978,5.16,0.099,active,1,0,legit,UK,1439,verified,100000,active,flydeals.com
B007218,2025-03-28 13:08:00,A0072,U00498,package,domestic,US,US,12,247.23,6,card,failed,0,legit,cd88d8c8-82f5-42b0-82b2-32add1beb060,d90702b14ffceba2,110.75.105.34,23318,0,Windows,Chrome,89,0,E007218,0,0,0,0,0.0,0.0,6,0,agent,222,5.88,0.0971,active,1,0,legit,IN,1022,verified,5000,suspended,aerolink.uk
B007219,2025-09-10 03:49:00,A0100,U00598,flight,international,AE,FR,27,1742.21,1,card,confirmed,0,legit,72d101fd-315a-4af5-be02-87c41133d57a,bfad31adea7f251b,236.109.130.97,9773,0,macOS,Firefox,180,0,E007219,0,0,0,0,0.0,0.0,1,1,agent,400,2.46,0.0198,active,1,0,legit,IN,1920,verified,10000,active,horizonair.co
B007220,2025-05-23 05:38:00,A0076,U00009,package,domestic,AE,AE,18,284.33,5,card,confirmed,0,legit,f317fd54-8c31-4514-8bd1-e90cf45d8cde,82a1fa47c25aefc7,136.151.7.107,6449,0,iOS,Chrome,411,0,E007220,0,0,0,0,0.0,0.0,5,1,agent,1457,6.41,0.0306,active,1,0,legit,UK,1010,verified,100000,active,jetforce.co
B007221,2025-01-23 22:43:00,A0120,U00194,hotel,domestic,AE,AE,12,502.65,7,credit_line,confirmed,0,legit,02af047b-540f-4ab8-b2e3-5f03c8e05567,3df28b78df137567,219.235.13.251,83134,0,Windows,Chrome,435,0,E007221,0,0,0,0,0.0,0.0,7,2,agent,1371,3.76,0.0599,active,1,0,legit,AE,863,verified,50000,active,wingcraft.uk
B007222,2025-10-03 21:34:00,A0072,U00290,flight,domestic,IN,IN,8,239.56,6,credit_line,confirmed,0,legit,e06fe5a5-dee5-4953-b635-d84aca3aecf7,b8430cfc0284aa12,214.122.218.137,5836,0,Windows,Edge,388,0,E007222,0,0,0,0,0.0,0.0,6,0,agent,2339,0.36,0.0298,active,1,0,legit,IN,1022,verified,5000,suspended,aerolink.uk
B007223,2025-02-07 10:26:00,A0159,U00628,package,domestic,IN,IN,10,112.59,1,card,confirmed,0,legit,1d1ebc46-6c66-4475-bfc2-6698db42bd68,06e2c586c59c4785,50.81.167.85,73638,0,Windows,Edge,899,0,E007223,0,0,0,0,0.0,0.0,1,0,agent,1644,5.88,0.0322,active,1,0,legit,IN,860,verified,25000,active,skyroute.in
B007224,2025-07-22 10:14:00,A0050,U00640,hotel,international,IN,SG,17,1019.1,1,credit_line,confirmed,0,legit,f06caf62-3b4d-491a-906a-5e5cdf5b58d4,c9f5f59066a4dd95,75.93.227.60,26662,0,Android,Edge,333,0,E007224,0,0,0,0,0.0,0.0,1,0,agent,1967,8.6,0.0373,active,1,0,legit,IN,989,verified,5000,active,bookmyflight.in
B007225,2025-07-05 07:22:00,A0034,U00166,flight,domestic,UK,UK,4,202.88,6,credit_line,confirmed,0,legit,7521c844-0e16-4f43-ad3e-a017fc9a4542,dc2ef3d3e0798462,141.106.190.53,58912,0,Windows,Chrome,149,0,E007225,0,0,0,0,0.0,0.0,6,0,finance,1029,4.47,0.041,active,1,0,legit,US,489,verified,10000,active,flyscope.ae
B007226,2025-04-01 08:39:00,A0108,U00161,hotel,domestic,IN,IN,13,176.39,1,credit_line,confirmed,0,legit,cace17a2-0d24-4503-a431-91b798b45a39,c72aa3f608c50ec3,203.209.113.42,3706,0,iOS,Chrome,310,0,E007226,1,0,0,0,0.0,0.0,1,1,agent,2416,3.18,0.019,active,1,0,legit,UK,65,failed,25000,active,globalwings.co
B007227,2025-01-08 01:25:00,A0015,U00459,flight,domestic,IN,IN,8,118.87,2,credit_line,confirmed,0,legit,720b359f-d074-4a58-ab06-41b1038806fb,fea897c7eb592798,147.59.124.155,40823,0,Windows,Chrome,241,0,E007227,0,0,0,0,0.0,0.0,2,1,admin,2324,9.08,0.0004,active,1,0,legit,IN,907,verified,25000,active,gotravel.in
